CONTROL_NUMBER,DONATED,CLUSTER_CODE,LIFETIME_CARD_PROM,LIFETIME_PROM,DONOR_AGE,PCT_ATTRIBUTE3,MOR_HIT_RATE,URBANICITY,PCT_OWNER_OCCUPIED,RECENT_CARD_RESPONSE_PROP,CARD_PROM_12,RECENT_RESPONSE_PROP,MONTHS_SINCE_ORIGIN,LAST_GIFT_AMT,RECENT_STAR_STATUS,RECENCY_STATUS_96NK,LIFETIME_GIFT_COUNT,PER_CAPITA_INCOME,LIFETIME_MIN_GIFT_AMT
37697,1,03,23,60,76.0,24,5,U,43,0.2,6,0.143,89,15.0,5,A,12,18512,2.0
88386,0,11,20,52,77.0,10,0,S,71,0.3,5,0.25,89,14.0,0,A,10,42140,5.0
146542,0,13,21,49,,35,0,S,94,0.273,6,0.227,65,8.0,1,S,16,29878,3.0
72679,1,43,12,28,33.0,9,0,R,75,0.5,6,0.313,41,9.0,0,A,6,10932,5.0
191164,0, .,25,62,55.0,0,0,?,87,0.364,6,0.263,89,10.0,1,S,17,12116,3.0
8981,0,36,27,75,74.0,29,0,T,55,0.333,6,0.25,125,5.0,0,A,18,10579,1.0
115616,0,11,24,64,73.0,67,0,S,68,0.1,6,0.143,101,25.0,0,A,10,27690,15.0
102694,0,30,32,72,74.0,71,13,C,72,0.273,6,0.227,137,10.0,1,S,17,7359,5.0
151195,1, .,15,35,87.0,0,0,?,97,0.375,4,0.188,65,25.0,0,A,8,35563,5.0
120906,0,01,4,13,51.0,27,4,U,50,0.0,3,0.167,17,15.0,0,F,1,33288,15.0
3366,0, .,5,28,,0,0,?,96,0.5,4,0.2,17,0.0,0,F,2,36462,0.0
14808,0, .,34,88,,0,0,?,79,0.3,5,0.3,137,9.0,1,S,28,8904,3.0
154158,1,49,7,19,61.0,34,0,R,43,0.2,4,0.385,29,7.0,0,A,6,6653,5.0
57241,0,43,11,29,,44,0,R,68,0.125,4,0.111,29,16.0,0,A,3,9631,10.0
182297,0,24,14,36,,38,0,C,72,0.111,6,0.05,41,0.0,0,A,3,12253,0.0
118862,1,12,17,46,55.0,57,0,S,95,0.375,6,0.158,65,4.0,0,A,8,21200,4.0
77260,1,44,25,61,70.0,34,0,R,77,0.111,6,0.263,113,10.0,0,A,12,14305,3.0
60271,0,17,6,14,29.0,29,2,S,49,0.5,5,0.2,17,20.0,0,F,1,15662,20.0
120948,0,03,9,28,,37,0,U,72,0.333,2,0.125,41,15.0,0,E,3,18702,5.0
153646,0,15,13,35,25.0,39,0,S,42,0.375,6,0.263,41,5.0,0,A,8,16548,3.0
29724,1,43,29,69,61.0,43,0,R,78,0.222,5,0.333,137,5.0,1,S,18,9796,2.0
49311,0,48,21,55,66.0,30,0,R,88,0.4,5,0.3,77,6.0,1,S,16,13242,3.0
167495,1,14,21,54,,65,0,S,87,0.0,3,0.095,89,25.0,0,A,12,20394,5.0
176309,0,31,25,62,69.0,23,0,C,58,0.143,5,0.294,137,10.0,1,S,20,14059,2.0
68808,0,12,12,29,61.0,44,6,S,97,0.375,6,0.235,29,13.0,0,A,4,27317,10.0
69090,0,14,21,57,75.0,55,14,S,98,0.25,6,0.222,77,7.0,1,S,15,26278,3.0
171731,0,02,10,23,75.0,17,15,U,85,0.143,5,0.143,29,15.0,0,A,2,26898,10.0
5272,1,24,26,62,72.0,32,32,C,74,0.0,4,0.056,113,16.0,0,A,7,23741,5.0
68916,0,11,33,81,69.0,20,12,S,60,0.273,6,0.182,137,50.0,7,A,25,29384,5.0
70198,0,41,16,35,64.0,44,1,T,91,0.5,5,0.412,41,9.0,1,S,10,11456,2.0
92408,0,14,4,10,38.0,54,0,S,57,0.0,3,0.5,17,50.0,0,E,1,23279,50.0
164024,0, .,10,22,37.0,0,3,?,81,0.0,5,0.133,29,15.0,0,A,3,22563,10.0
46552,1,34,11,30,,20,6,T,72,0.0,4,0.111,41,16.0,0,A,3,31606,5.0
153389,0,08,25,56,55.0,31,0,U,80,0.111,6,0.1,113,10.0,0,A,7,10883,10.0
39505,0,23,14,33,59.0,20,8,C,62,0.375,6,0.25,41,12.0,0,A,6,27163,5.0
139452,0,06,6,14,37.0,30,0,U,85,0.5,5,0.2,17,50.0,0,F,1,12881,50.0
110581,0,22,8,20,65.0,47,2,C,52,0.25,6,0.25,17,23.0,0,N,2,22285,10.0
28069,0,37,12,33,,23,0,T,69,0.0,5,0.059,41,15.0,0,A,3,10703,10.0
47997,0,43,14,38,54.0,46,0,R,86,0.375,6,0.167,41,3.0,0,A,8,10353,3.0
183178,1, .,17,44,,0,0,?,93,0.3,6,0.238,53,5.0,0,A,10,16037,3.0
28610,0,17,10,24,,46,0,S,64,0.167,5,0.077,41,20.0,0,A,3,13974,5.0
92822,0,08,5,12,,38,0,U,38,0.0,3,0.143,17,15.0,0,F,1,10083,15.0
15700,0,43,27,61,45.0,27,0,R,83,0.0,5,0.105,113,10.0,0,A,12,11251,5.0
189826,0,48,19,50,,0,0,R,77,0.455,6,0.286,65,15.0,1,S,10,11078,5.0
32485,1,36,28,69,61.0,31,12,T,82,0.0,6,0.143,113,25.0,0,A,12,12675,5.0
85242,0,25,21,57,61.0,28,0,C,73,0.1,6,0.143,77,20.0,1,S,9,12583,10.0
107720,0,36,19,53,56.0,43,9,T,60,0.286,5,0.176,89,20.0,0,A,9,10826,5.0
178432,1,11,28,68,69.0,40,0,S,67,0.1,5,0.143,113,14.0,0,A,15,20311,3.0
120712,0,53,10,29,66.0,32,8,R,77,0.25,2,0.111,77,15.0,0,A,5,8210,10.0
40596,0,13,21,57,71.0,27,0,S,96,0.364,6,0.19,65,20.0,0,A,10,35569,5.0
190795,1,08,32,80,75.0,20,0,U,80,0.3,5,0.158,137,14.0,3,A,21,12129,3.0
99277,0,35,16,44,,31,0,T,91,0.0,6,0.143,77,15.0,1,S,6,22846,3.0
26858,1,17,29,64,54.0,45,12,S,50,0.111,5,0.15,137,15.0,7,A,9,16480,9.0
149183,0,13,23,58,51.0,27,0,S,97,0.3,5,0.158,77,12.0,6,A,14,47289,2.5
69477,0,40,6,14,66.0,35,1,T,87,0.0,5,0.2,17,25.0,0,F,1,15096,25.0
65439,0,11,19,48,73.0,22,1,S,70,0.143,4,0.059,89,15.0,0,A,6,23225,5.0
70504,0,49,22,55,80.0,39,23,R,84,0.636,4,0.429,77,5.0,1,S,24,12200,3.0
183587,0,25,14,34,,38,0,C,88,0.333,6,0.2,41,13.0,0,A,6,14385,5.0
41376,0,16,11,28,56.0,45,0,S,50,0.286,6,0.25,29,14.0,0,A,4,12136,10.0
96284,0,37,27,69,85.0,37,10,T,84,0.143,4,0.118,137,15.0,0,A,14,16381,2.0
150040,0,13,6,15,,17,0,S,81,0.0,4,0.143,17,20.0,0,F,1,23075,20.0
172527,0,34,13,33,56.0,31,7,T,89,0.25,5,0.316,41,5.0,0,A,7,20445,5.0
45442,0,33,21,50,85.0,23,0,C,90,0.333,6,0.235,77,15.0,0,A,7,13616,10.0
57022,0,45,16,41,,24,0,R,72,0.0,6,0.067,65,25.0,0,A,5,10805,10.0
167253,0,03,19,45,27.0,36,0,U,52,0.182,6,0.136,65,15.0,0,A,6,27495,5.0
85152,1,51,17,42,,22,0,R,82,0.125,4,0.111,53,5.0,0,A,4,12517,5.0
118678,0,45,30,66,62.0,27,0,R,84,0.0,6,0.091,137,36.0,22,A,10,10573,5.0
147681,0,15,27,71,,32,0,S,26,0.0,5,0.048,113,15.0,14,A,18,27223,5.0
111199,0,40,7,17,,17,0,T,82,0.2,3,0.091,29,20.0,0,N,1,14523,20.0
21757,1,45,22,58,63.0,23,0,R,79,0.1,6,0.143,77,20.0,1,S,7,9695,10.0
89581,0,30,9,22,39.0,13,0,C,77,0.333,4,0.154,29,20.0,0,A,2,9389,10.0
68750,1,12,12,32,70.0,19,1,S,99,0.0,4,0.071,53,25.0,0,A,2,19074,25.0
71043,1,51,42,103,62.0,29,16,R,83,0.3,12,0.238,113,25.0,0,A,19,11683,3.0
176361,0,18,23,53,78.0,57,0,S,81,0.1,6,0.1,89,26.0,0,A,6,15381,5.0
29509,0,51,9,24,,22,0,R,75,0.6,6,0.273,29,10.0,0,N,3,9953,5.0
133892,0,49,20,56,65.0,35,0,R,78,0.455,6,0.333,65,11.0,1,S,13,10030,5.0
170536,0,41,13,29,49.0,0,0,T,41,0.222,6,0.158,29,11.0,0,A,4,16173,6.0
140294,1, .,17,40,,0,0,?,88,0.125,5,0.176,77,15.0,0,A,6,7659,5.0
113071,0,30,17,41,41.0,50,7,C,32,0.182,6,0.15,41,25.0,11,A,5,7590,10.0
175927,0,04,19,45,83.0,15,0,U,14,0.1,6,0.1,65,20.0,0,A,7,16331,10.0
82065,1,40,29,66,61.0,42,1,T,94,0.0,5,0.143,137,10.0,0,A,11,13295,5.0
98798,0,36,24,56,,52,0,T,54,0.556,5,0.429,89,5.0,1,S,24,12066,2.0
80260,0,53,20,52,,25,0,R,90,0.222,6,0.176,89,17.0,0,A,6,8162,5.0
34501,0,45,17,46,76.0,24,0,R,94,0.0,4,0.077,101,20.0,0,A,6,11247,5.0
126431,0,52,8,21,65.0,46,0,R,81,0.2,4,0.154,29,15.0,0,A,2,4195,10.0
103448,0,45,28,72,83.0,25,0,R,82,0.286,4,0.125,137,10.0,0,A,14,12777,5.0
42940,0,34,12,29,75.0,5,0,T,76,0.6,5,0.3,53,11.0,1,S,9,50158,5.0
155449,0,10,15,31,70.0,10,0,U,68,0.0,4,0.0,77,25.0,0,A,5,7406,5.0
79330,0,44,29,67,72.0,26,0,R,87,0.273,6,0.136,137,25.0,0,A,12,13789,3.0
167134,0,05,6,14,,9,0,U,70,0.0,5,0.2,17,50.0,0,F,1,18489,50.0
68718,1,12,27,62,,26,0,S,98,0.273,6,0.167,89,13.0,1,S,15,17694,5.0
92954,0,01,30,76,86.0,21,15,U,53,0.4,5,0.3,113,7.0,1,S,26,52748,3.0
91688,0,05,26,66,77.0,37,29,U,72,0.25,5,0.158,101,10.0,0,A,15,13729,2.0
40470,0,35,29,66,43.0,43,9,T,96,0.222,4,0.167,137,11.0,0,A,15,18582,5.0
83302,0,12,20,55,41.0,46,0,S,74,0.286,6,0.118,77,16.0,1,S,8,20314,5.0
80883,0,49,32,75,,25,0,R,85,0.182,6,0.1,125,26.0,15,A,17,9427,5.0
136820,0,09,22,57,86.0,14,0,U,51,0.273,6,0.227,65,10.0,1,S,14,8707,5.0
74247,0,53,23,63,,21,0,R,91,0.444,6,0.313,89,12.0,1,S,13,10213,5.0
121402,1,24,30,81,45.0,40,0,C,85,0.5,5,0.25,113,5.0,1,S,29,17824,5.0
158355,1,02,6,12,49.0,40,16,U,80,0.0,5,0.25,17,20.0,0,F,1,13912,20.0
109559,0,39,10,28,,39,1,T,87,0.167,6,0.286,29,15.0,0,A,4,11583,10.0
55199,0,47,9,21,,29,0,R,84,0.0,4,0.154,29,15.0,0,A,2,8073,10.0
109427,0,51,16,39,,37,0,R,89,0.25,5,0.105,53,20.0,0,A,4,10024,5.0
121978,1,18,27,66,78.0,11,10,S,52,0.0,6,0.091,101,50.0,0,A,9,10971,10.0
43095,0,27,24,58,,45,0,C,82,0.091,6,0.091,77,25.0,0,A,7,37704,20.0
30988,1,44,11,29,43.0,25,0,R,63,0.0,4,0.111,41,15.0,0,A,3,12673,5.0
120608,1,31,6,16,,14,0,C,28,0.25,3,0.1,29,15.0,0,N,1,8256,15.0
123693,0,24,13,29,,45,0,C,37,0.2,5,0.143,41,22.0,0,A,3,13895,10.0
158843,1,40,10,21,55.0,38,0,T,76,0.333,5,0.231,29,12.0,0,N,3,10775,10.0
49729,0,41,10,23,,20,0,T,84,0.4,4,0.5,65,5.0,0,A,10,10618,3.0
136535,0,17,30,84,67.0,33,0,S,85,0.125,5,0.158,137,8.0,1,S,37,17532,2.0
130433,0,21,11,25,43.0,27,4,S,70,0.429,6,0.308,29,15.0,0,A,4,11660,10.0
107137,0,36,19,53,71.0,46,6,T,84,0.111,4,0.053,77,15.0,0,A,5,11204,5.0
34678,0,39,13,30,29.0,52,0,T,79,0.0,6,0.105,41,20.0,0,A,3,11860,5.0
44394,0,41,14,35,41.0,22,0,T,80,0.111,6,0.1,41,20.0,0,A,4,10637,5.0
64008,1,12,10,26,35.0,34,4,S,94,0.143,5,0.2,29,21.0,0,A,4,17288,15.0
13452,1,30,12,40,77.0,49,1,C,78,0.5,8,0.429,17,10.0,0,N,8,11595,3.0
21264,0,51,10,21,,45,0,R,88,0.143,5,0.143,29,20.0,0,A,2,10658,15.0
15322,0,24,12,30,29.0,34,0,C,80,0.375,6,0.313,29,8.0,0,A,5,19600,5.0
162677,0,01,9,22,,19,0,U,78,0.4,5,0.333,29,7.0,0,A,4,9208,5.0
121019,0,32,12,29,55.0,23,0,C,66,0.25,6,0.125,29,35.0,0,A,2,6655,20.0
19504,0,24,10,29,65.0,99,11,C,99,0.0,4,0.125,53,15.0,0,A,3,36012,5.0
85436,0,51,13,37,,35,0,R,86,0.333,5,0.125,53,15.0,0,A,4,13358,5.0
73821,0,20,15,34,84.0,36,9,S,73,0.3,6,0.19,41,50.0,0,A,5,13935,35.0
188133,1,41,13,32,,0,0,T,85,1.0,2,0.625,77,3.0,1,E,16,16643,3.0
151587,0,07,25,58,58.0,44,0,U,27,0.143,4,0.125,125,16.0,1,S,16,11750,3.0
124071,0,44,29,72,83.0,36,0,R,89,0.167,5,0.125,137,10.0,1,S,20,13127,3.0
167927,0,08,16,39,40.0,0,0,U,94,0.273,6,0.19,41,20.0,1,S,6,15571,10.0
60638,0,17,16,36,78.0,39,11,S,11,0.222,6,0.263,41,6.0,0,A,8,14597,5.0
171942,0,08,18,45,40.0,39,1,U,55,0.091,6,0.238,65,5.0,0,A,14,8428,4.0
62875,0,51,14,32,48.0,28,0,R,85,0.4,6,0.429,41,5.0,0,A,10,8496,3.0
168736,0,05,12,28,60.0,12,1,U,91,0.25,5,0.167,29,17.0,0,A,3,16817,10.0
168137,0,14,20,46,43.0,46,0,S,35,0.1,6,0.048,53,45.0,0,A,7,9019,15.0
179629,0,03,5,12,,18,0,U,67,0.0,4,0.2,17,15.0,0,F,1,23899,15.0
113108,0,30,8,22,,32,4,C,68,0.0,4,0.154,29,16.0,0,A,2,6500,10.0
183738,0,36,14,36,85.0,36,1,T,72,0.0,4,0.077,77,15.0,0,A,4,10885,5.0
189916,1, .,24,59,87.0,17,0,?,74,0.0,6,0.045,89,30.0,0,A,6,17020,5.0
152487,0,12,12,34,73.0,45,0,S,91,0.143,4,0.118,41,15.0,0,A,3,18339,10.0
57238,0,49,5,13,53.0,40,4,R,77,0.5,4,0.2,17,15.0,0,F,1,15230,15.0
144846,0, .,9,23,33.0,0,1,?,97,0.4,6,0.182,29,40.0,0,N,2,40888,35.0
13697,0,27,26,77,87.0,41,1,C,51,0.1,6,0.15,101,10.0,0,A,13,12926,2.0
148092,0,13,15,35,84.0,11,9,S,93,0.273,5,0.136,41,20.0,0,A,6,22795,15.0
23388,0,40,27,63,,40,0,T,75,0.125,6,0.125,125,25.0,0,A,7,13149,5.0
129912,1,01,10,27,,40,0,U,7,0.333,6,0.154,29,25.0,0,A,3,29436,5.0
178956,0,13,12,29,36.0,34,0,S,68,0.143,5,0.111,41,17.0,0,A,3,33037,5.0
182230,0,11,9,21,70.0,64,0,S,73,0.2,6,0.182,29,25.0,0,N,2,21113,5.0
187049,1, .,17,45,,0,0,?,62,0.4,5,0.286,53,0.0,0,A,11,14988,0.0
139074,1,49,23,58,76.0,33,0,R,73,0.2,6,0.143,89,10.0,0,A,10,10133,5.0
128408,1,39,29,69,75.0,43,0,T,70,0.545,6,0.381,113,9.0,1,S,19,11313,3.0
67198,0,17,9,20,64.0,20,7,S,78,0.2,6,0.182,29,20.0,0,N,2,22784,10.0
103590,1,53,14,34,,26,0,R,77,0.0,6,0.1,41,20.0,0,A,3,9609,10.0
28718,1,31,6,15,75.0,46,8,C,23,0.333,3,0.143,17,20.0,0,N,1,9317,20.0
86353,0,37,11,24,67.0,17,4,T,39,0.143,6,0.143,29,20.0,0,A,3,11878,5.0
132711,0,46,18,44,,30,0,R,93,0.273,6,0.238,53,10.0,1,S,14,13359,3.0
190666,1,36,35,139,48.0,37,3,T,56,0.2,6,0.158,137,10.0,3,A,54,14662,4.0
77049,0,28,11,24,62.0,17,31,C,91,0.143,6,0.143,29,25.0,0,A,2,15523,25.0
105143,0,30,11,25,48.0,23,0,C,41,0.286,6,0.214,29,15.0,0,A,4,9006,10.0
95940,0,31,11,24,17.0,40,2,C,43,0.0,6,0.143,29,25.0,0,A,2,11276,20.0
11267,1,45,33,94,87.0,28,0,R,90,0.5,5,0.316,137,7.0,1,S,26,10491,3.0
151854,0,10,10,24,31.0,26,1,U,3,0.167,5,0.154,29,20.0,0,A,2,8314,20.0
158847,0,40,27,59,,49,0,T,52,0.25,4,0.167,125,17.0,1,S,11,18508,2.0
66013,0,35,16,35,64.0,33,2,T,91,0.0,6,0.091,41,20.0,0,A,4,22357,10.0
43100,0,23,29,67,85.0,15,0,C,82,0.375,5,0.278,125,5.0,1,S,19,26089,3.0
84199,1,18,17,38,72.0,54,27,S,96,0.455,6,0.364,41,5.0,0,A,11,14526,3.0
59927,0,10,24,61,67.0,6,5,U,79,0.091,6,0.227,77,7.0,1,S,23,11476,3.0
77472,0,27,24,61,80.0,27,16,C,74,0.0,5,0.167,101,10.0,4,A,15,12293,2.0
79641,1,14,32,77,74.0,55,0,S,95,0.1,6,0.143,137,15.0,1,S,16,25036,4.0
99255,0,53,22,58,40.0,28,0,R,89,0.3,6,0.158,77,4.0,1,S,12,10247,4.0
96795,0,49,14,33,59.0,36,0,R,75,0.111,6,0.211,41,5.0,0,A,5,12396,5.0
54026,0,45,23,58,60.0,33,2,R,76,0.111,6,0.111,89,25.0,0,A,7,11209,20.0
2159,1,49,34,81,78.0,27,0,R,76,0.2,11,0.158,113,10.0,13,A,15,8898,3.0
18952,0,12,27,68,54.0,37,0,S,89,0.111,6,0.053,101,15.0,0,A,10,17932,5.0
101498,0,51,17,38,,24,0,R,71,0.364,6,0.263,41,15.0,1,S,11,7848,5.0
141276,1,31,13,51,77.0,22,7,C,66,0.667,4,0.5,113,100.0,1,S,14,12239,3.0
105300,0,51,27,70,51.0,25,3,R,84,0.111,6,0.15,101,7.0,1,S,19,9950,3.0
22644,1,47,20,54,55.0,36,0,R,76,0.429,6,0.176,89,15.0,1,S,10,8579,5.0
19908,0,39,10,24,39.0,49,1,T,74,0.167,6,0.154,29,25.0,0,A,2,11524,5.0
156695,0, .,15,35,41.0,0,0,?,54,0.2,6,0.095,41,20.0,0,A,4,21745,5.0
125109,0,31,6,15,39.0,47,0,C,9,0.5,5,0.2,17,20.0,0,F,1,7375,20.0
109099,1,40,14,30,40.0,55,2,T,86,0.444,6,0.294,41,7.0,0,A,7,12333,3.0
5775,0, .,25,97,53.0,0,15,?,97,0.1,5,0.048,77,150.0,0,A,8,19524,25.0
27344,0,44,14,37,50.0,45,0,R,89,0.375,6,0.294,41,10.0,0,A,6,13664,5.0
43537,0,10,30,71,60.0,0,0,U,0,0.111,6,0.105,137,60.0,1,S,11,0,5.0
52021,0,43,26,70,,34,0,R,82,0.375,6,0.25,113,8.0,1,S,16,9370,5.0
122419,0,24,6,16,55.0,48,0,C,71,0.5,4,0.2,17,30.0,0,F,1,19088,30.0
133262,0,49,29,67,77.0,22,0,R,63,0.0,5,0.105,137,10.0,11,A,18,10608,3.0
148061,0,11,18,44,56.0,19,0,S,81,0.0,6,0.056,65,25.0,0,A,3,14814,25.0
33681,0,43,5,14,,27,0,R,75,0.333,3,0.143,17,15.0,0,F,1,9327,15.0
7402,1,03,23,72,59.0,30,0,U,53,0.1,6,0.05,77,75.0,0,A,5,24949,10.0
140642,1,39,33,78,70.0,35,2,T,62,0.3,6,0.381,137,5.0,1,S,35,10701,3.0
182880,0,30,13,28,39.0,21,6,C,51,0.556,6,0.278,29,10.0,0,A,6,11606,5.0
185535,0,14,10,23,72.0,58,5,S,84,0.167,6,0.154,29,0.0,0,A,4,21105,0.0
77442,0,40,10,24,,35,7,T,79,0.5,6,0.308,29,10.0,0,A,4,17056,5.0
179225,0,18,10,23,57.0,22,4,S,74,0.333,6,0.25,29,6.0,0,A,5,17714,3.0
178293,1,11,23,57,,19,0,S,76,0.1,5,0.048,89,10.0,0,A,12,30096,4.0
139475,0,07,19,51,67.0,45,1,U,51,0.222,6,0.105,65,16.0,0,A,7,10513,10.0
63615,0,39,15,42,,39,0,T,69,0.125,6,0.167,53,15.0,0,A,6,15493,5.0
126945,1,35,23,60,42.0,51,4,T,81,0.1,6,0.15,89,20.0,0,A,11,10631,5.0
51319,0,49,16,38,,30,0,R,92,0.273,5,0.182,41,10.0,0,A,7,11418,10.0
70696,1,27,28,62,50.0,44,2,C,83,0.125,6,0.158,137,12.0,1,S,12,19771,3.0
111037,0,50,19,51,60.0,32,0,R,75,0.222,5,0.2,65,10.0,0,A,9,7016,5.0
27059,0,51,32,91,,44,0,R,63,0.545,5,0.35,137,10.0,1,S,63,8226,2.0
188582,0,41,25,58,77.0,29,2,T,74,0.143,8,0.125,125,10.0,1,S,13,9079,5.0
165042,0,35,16,40,,52,0,T,96,0.0,6,0.05,41,50.0,0,A,4,26152,20.0
143948,0,03,13,40,71.0,16,19,U,73,0.0,4,0.077,65,20.0,0,A,3,36882,15.0
88047,0,14,23,55,62.0,12,0,S,88,0.0,6,0.063,89,21.0,0,A,6,19912,10.0
38165,1,06,23,57,51.0,17,0,U,63,0.0,6,0.143,77,10.0,0,A,11,17181,5.0
55403,0,47,18,43,79.0,35,0,R,76,0.182,6,0.19,53,15.0,0,A,8,11007,5.0
7995,0,25,28,114,,10,2,C,23,0.091,6,0.136,89,10.0,1,S,29,9127,5.0
19686,0,22,26,56,61.0,51,1,C,58,0.182,6,0.19,113,11.0,1,S,11,23706,3.0
53208,0,47,18,47,57.0,17,0,R,84,0.25,6,0.167,77,13.0,0,A,7,10372,5.0
184480,0,27,16,39,80.0,29,20,C,72,0.0,6,0.053,41,24.0,0,A,3,10453,20.0
9610,0,43,29,91,,34,0,R,65,0.0,6,0.1,113,10.0,12,A,20,9891,5.0
152528,1,28,5,13,55.0,29,3,C,42,0.5,4,0.2,17,15.0,0,F,1,12438,15.0
98689,0,28,30,65,41.0,25,0,C,89,0.2,6,0.19,137,10.0,1,S,30,17675,1.0
93883,1,08,13,33,51.0,38,0,U,55,0.375,6,0.412,41,5.0,1,S,9,11250,2.0
185572,1,11,15,52,,0,0,S,49,0.25,4,0.4,65,5.0,0,A,18,14624,0.0
116950,1,09,15,38,81.0,44,2,U,42,0.333,4,0.176,53,30.0,0,A,10,10566,3.0
68418,0,05,17,41,39.0,37,2,U,84,0.0,6,0.091,41,25.0,0,A,4,18006,10.0
180606,0,27,19,43,,29,0,C,73,0.556,6,0.471,77,5.0,1,S,14,12410,1.0
35075,0,30,13,31,28.0,45,3,C,43,0.222,6,0.278,29,6.0,1,S,6,7872,3.0
85074,0,48,29,69,70.0,17,19,R,85,0.1,4,0.143,113,10.0,0,A,13,12819,0.06
10563,0,17,16,69,49.0,37,0,S,24,0.273,6,0.227,41,16.0,0,A,12,15184,10.0
164850,1,05,25,61,70.0,29,0,U,44,0.455,6,0.3,89,4.0,1,S,19,9013,3.0
157983,0,14,11,26,,35,0,S,79,0.286,6,0.143,29,15.0,0,A,3,25686,15.0
125417,0,21,21,55,63.0,16,0,S,76,0.091,6,0.091,65,25.0,11,A,7,10795,10.0
185384,0,43,3,14,73.0,26,0,R,86,1.0,2,0.5,17,5.0,0,E,2,8658,5.0
28147,0,13,18,53,78.0,7,9,S,98,0.0,4,0.125,89,16.0,0,A,6,65104,10.0
39569,0,13,16,47,86.0,21,36,S,91,0.167,4,0.125,77,16.0,0,A,6,36297,5.0
116881,0,01,6,15,51.0,46,0,U,24,0.0,4,0.143,17,20.0,0,F,1,22564,20.0
56733,0,31,7,16,,24,0,C,19,0.333,5,0.143,17,25.0,0,F,1,9947,25.0
121026,0,10,10,26,,29,29,U,61,0.333,6,0.286,29,15.0,0,A,4,9488,5.0
47420,0,13,17,43,,24,0,S,87,0.0,6,0.1,53,17.0,0,A,6,26574,10.0
9749,0,12,21,79,61.0,58,4,S,88,0.0,6,0.05,89,0.0,0,A,8,21685,0.0
88196,0,14,9,21,42.0,24,0,S,97,0.2,6,0.182,29,25.0,0,N,2,26278,10.0
6756,0,27,30,95,,45,0,C,40,0.222,7,0.15,113,10.0,1,S,20,10227,3.0
128857,1,30,6,14,49.0,61,13,C,76,0.5,5,0.2,17,26.0,0,F,1,7722,26.0
109235,0,39,13,34,,0,0,T,86,0.0,5,0.158,41,12.0,0,A,4,10541,10.0
132541,0,27,31,70,,42,5,C,87,0.182,6,0.318,137,6.0,0,A,22,19990,3.0
16972,1,44,29,75,39.0,32,0,R,71,0.25,6,0.167,137,10.0,1,S,20,11523,1.0
8657,1,20,24,86,76.0,19,0,S,59,0.25,4,0.182,125,15.0,0,L,14,15831,12.0
55091,1,51,3,14,47.0,15,0,R,85,0.0,3,0.2,17,25.0,0,F,1,8562,25.0
122194,0,24,11,24,42.0,57,0,C,6,0.429,6,0.214,29,20.0,0,A,3,16412,10.0
119821,0,43,6,15,,23,0,R,85,0.667,4,0.333,17,15.0,0,N,2,11261,5.0
76996,0,43,21,52,39.0,9,0,R,75,0.111,6,0.15,77,50.0,0,A,7,9951,10.0
111129,0,45,26,65,45.0,32,0,R,81,0.182,6,0.143,101,10.0,1,S,17,11414,3.0
42154,0,40,12,27,54.0,35,5,T,87,0.375,5,0.176,41,18.0,0,A,3,22042,10.0
151828,1,10,22,53,70.0,24,2,U,67,0.111,6,0.1,77,20.0,0,A,9,8899,3.0
187463,0,01,6,13,,0,0,U,3,0.5,2,0.286,29,20.0,0,E,3,45329,10.0
141224,0,17,16,43,,40,0,S,52,0.25,4,0.143,65,20.0,0,A,6,13986,5.0
133310,0,40,15,37,78.0,28,3,T,89,0.222,6,0.4,41,5.0,0,A,10,16786,3.0
188343,0, .,33,81,17.0,15,0,?,59,0.2,8,0.19,137,10.0,1,S,16,13218,3.0
61206,0,43,6,14,45.0,28,0,R,74,0.5,5,0.2,17,20.0,0,F,1,11174,20.0
33295,1, .,20,54,,0,0,?,71,0.111,6,0.316,77,11.0,1,S,11,6903,3.0
113738,0,24,19,51,17.0,28,0,C,80,0.25,4,0.188,77,10.0,5,A,12,14987,5.0
181231,0,12,9,22,65.0,41,0,S,88,0.2,6,0.091,29,50.0,0,N,1,13684,50.0
80774,0,36,8,20,,17,0,T,78,0.2,4,0.167,29,20.0,0,A,2,13740,5.0
153880,1,11,16,40,47.0,57,0,S,56,0.125,6,0.111,53,16.0,0,A,4,12220,10.0
108087,0,11,26,65,50.0,42,0,S,64,0.091,6,0.182,77,13.0,1,S,11,14562,8.0
66393,1,40,19,45,42.0,26,0,T,86,0.111,6,0.053,65,10.0,1,S,5,14582,10.0
91591,1,23,18,46,,11,0,C,67,0.0,4,0.067,113,15.0,0,A,7,22015,5.0
143523,1,04,20,53,78.0,17,1,U,8,0.0,5,0.211,77,5.0,1,S,17,15398,2.0
89812,0,14,25,65,71.0,25,6,S,97,0.0,6,0.045,89,50.0,0,A,11,23480,25.0
166124,0,08,9,22,31.0,15,0,U,48,0.167,4,0.154,29,15.0,0,A,2,14021,15.0
124817,1, .,22,58,35.0,0,1,?,82,0.1,5,0.095,77,10.0,4,A,20,5612,3.0
26271,1,25,30,72,60.0,34,5,C,41,0.0,5,0.05,125,10.0,0,A,15,22281,2.0
187380,0,39,4,10,,15,0,T,87,0.667,1,0.333,29,16.0,0,E,2,12209,10.0
15471,0,32,15,35,57.0,18,4,C,60,0.1,6,0.095,41,25.0,0,A,4,9469,10.0
