CONTROL_NUMBER,DONATED,CLUSTER_CODE,MOR_HIT_RATE,MEDIAN_HOME_VALUE,PUBLISHED_PHONE,INCOME_GROUP,IN_HOUSE,DONOR_GENDER,LIFETIME_CARD_PROM,SES,DONOR_AGE,LIFETIME_MAX_GIFT_AMT,MONTHS_SINCE_LAST_GIFT,LIFETIME_GIFT_RANGE,PCT_ATTRIBUTE3,FILE_CARD_GIFT,RECENCY_STATUS_96NK,MONTHS_SINCE_FIRST_GIFT,PCT_ATTRIBUTE4
82119,0,40,0,866,0,,0,M,28,2,56.0,20.0,21,18.0,43,9,A,124,5
183052,1,40,2,944,1,5.0,0,M,27,2,62.0,7.0,16,2.0,33,8,A,105,27
135171,0,15,0,876,0,,0,U,28,1,,20.0,18,15.0,16,5,A,113,35
108393,0,20,4,734,1,4.0,0,F,17,2,46.0,20.0,26,15.0,33,3,A,55,29
55837,0,40,2,1478,1,3.0,0,M,16,2,32.0,20.0,20,15.0,46,6,A,41,33
106425,0,40,0,660,0,3.0,0,M,19,2,63.0,21.0,20,16.0,23,3,A,105,49
40313,0,27,0,736,0,,0,F,23,2,71.0,35.0,17,30.0,27,2,A,75,36
180342,0,31,1,844,0,5.0,0,F,15,3,76.0,20.0,17,15.0,26,1,A,75,26
168569,0,13,1,2947,1,4.0,0,M,32,1,73.0,35.0,16,30.0,14,10,S,129,78
107205,0,25,5,388,1,1.0,0,F,25,2,83.0,10.0,16,7.0,31,4,S,126,23
140652,1,46,0,574,0,,0,F,6,2,66.0,20.0,16,0.0,46,1,F,16,33
24320,1,51,20,387,1,1.0,0,M,20,3,54.0,10.0,15,7.0,31,9,S,81,29
147913,0,12,0,4384,0,,0,M,5,1,,20.0,17,0.0,29,1,F,17,47
24521,0,40,8,671,1,5.0,0,F,27,2,43.0,15.0,20,12.0,13,8,A,111,53
110706,0,43,2,346,1,1.0,0,F,6,2,54.0,25.0,16,0.0,39,0,F,16,54
155907,1,41,0,713,0,4.0,1,F,23,3,,15.0,19,5.0,11,5,A,76,69
122766,0,35,0,899,0,,0,M,15,1,,17.0,18,12.0,37,0,A,42,18
5524,1,34,4,1084,0,3.0,1,F,13,1,74.0,21.0,6,11.0,38,2,A,29,35
119973,0,36,5,499,1,2.0,0,M,17,2,81.0,25.0,22,20.0,28,4,A,52,48
180435,0,12,0,1401,0,,0,F,5,1,,15.0,16,0.0,53,1,F,16,16
28147,0,13,9,5042,1,5.0,0,M,18,1,78.0,16.0,18,6.0,7,4,A,80,52
178153,0,12,0,506,1,7.0,0,M,11,1,57.0,15.0,18,5.0,57,2,A,33,3
61901,0,44,4,717,1,1.0,0,F,28,2,71.0,20.0,18,15.0,24,5,A,113,30
31425,1,41,0,671,0,,0,M,32,3,58.0,15.0,16,12.0,0,11,S,126,0
55115,0,15,1,844,1,4.0,0,M,12,1,48.0,15.0,26,5.0,0,1,A,53,74
134901,1,49,0,719,1,1.0,0,M,14,2,71.0,20.0,17,15.0,15,1,A,40,44
46941,0,40,1,769,1,7.0,0,F,16,2,46.0,10.0,16,7.0,48,6,S,53,6
90182,0,34,43,1439,1,1.0,0,F,14,1,85.0,10.0,17,9.0,33,4,A,113,25
111453,1,22,0,1082,0,,0,M,9,1,,11.0,15,6.0,27,3,A,29,33
3155,0,13,24,1217,1,4.0,1,F,32,1,77.0,10.0,13,9.93,20,8,S,126,42
101759,0,42,0,873,1,5.0,0,M,23,1,72.0,11.0,19,6.0,43,12,A,109,19
99554,0,40,0,711,1,4.0,0,M,21,2,81.0,8.0,15,5.0,36,9,S,127,18
18126,0,44,2,733,1,6.0,0,F,18,2,,16.0,20,11.0,39,7,S,53,29
173726,0,12,0,2806,0,,0,F,16,1,,11.0,18,8.0,48,2,A,56,24
97210,1,38,2,518,1,2.0,0,F,21,2,37.0,28.0,24,3.0,45,5,A,67,41
4417,0, .,2,778,0,3.0,1,M,25,?,74.0,10.0,16,7.0,0,12,S,76,0
52134,0,36,0,453,0,,0,F,14,2,,5.0,15,3.0,14,8,S,53,80
63288,0,30,8,445,0,2.0,0,F,30,3,80.0,10.0,27,7.0,21,9,A,125,33
83585,0,03,5,818,0,5.0,0,M,26,1,7.0,20.0,20,15.0,23,4,A,129,24
71186,0,36,0,571,0,,0,F,15,2,,10.0,17,5.0,28,5,S,65,33
136998,0,45,0,468,0,5.0,0,M,13,2,,15.0,17,5.0,36,4,S,33,44
110951,0,50,0,292,0,,0,F,20,3,51.0,13.0,17,8.0,9,7,S,52,14
25107,1,49,0,803,0,,0,F,28,2,49.0,10.0,17,5.0,42,10,S,104,23
143208,1,03,36,3550,0,5.0,0,F,22,1,77.0,20.0,16,15.0,13,5,A,75,70
68716,0,18,0,997,0,,0,U,18,2,42.0,16.0,27,6.0,33,2,A,56,13
107032,0,14,10,1898,1,7.0,0,M,27,1,47.0,70.0,18,60.0,53,3,A,92,13
10067,0,40,1,781,1,5.0,0,F,20,2,55.0,13.0,5,13.0,34,6,A,69,26
22692,0,47,0,630,0,,0,F,10,2,,10.0,18,5.0,25,3,A,30,41
58599,0,51,0,349,0,,0,M,11,3,,10.0,16,7.0,30,3,A,28,34
172235,0,11,0,1751,0,,0,U,19,1,,25.0,18,20.0,37,3,A,52,19
93794,0,24,0,1168,0,,0,M,26,1,7.0,15.0,21,10.0,15,10,S,92,50
17931,0,34,0,742,0,6.0,0,M,27,1,57.0,11.0,26,8.0,43,10,A,123,13
181085,0,40,0,1194,0,5.0,0,F,24,2,57.0,25.0,16,20.0,30,2,A,79,9
42417,0,48,12,648,1,2.0,0,M,27,2,43.0,16.0,20,11.0,18,10,A,113,54
70227,0,17,0,327,0,,0,F,8,2,,15.0,15,10.0,19,0,A,28,33
86656,0,51,0,200,1,2.0,0,M,9,3,44.0,15.0,19,5.0,24,2,A,33,30
11102,0,05,0,2198,0,,1,U,17,2,,20.0,18,15.0,38,4,A,53,48
69076,0,14,0,522,0,,0,F,27,1,37.0,50.0,18,35.0,21,3,A,105,29
39717,0,35,0,1513,0,6.0,0,F,14,1,39.0,20.0,18,15.0,51,2,A,41,18
31916,0,35,0,924,0,,0,U,17,1,,7.0,15,4.0,46,8,S,45,24
54123,1,40,0,452,0,5.0,0,F,23,2,,6.0,19,4.0,31,9,S,87,31
67724,0,09,1,214,1,1.0,0,M,16,3,67.0,25.0,23,20.0,35,3,A,63,24
76540,0,44,3,530,1,2.0,0,M,6,2,49.0,50.0,17,0.0,24,1,F,17,7
56823,0,13,13,947,1,1.0,0,F,28,1,68.0,15.0,19,10.0,4,9,A,130,53
26357,0,12,17,919,1,5.0,0,F,27,1,62.0,35.0,19,32.0,32,6,A,105,26
182673,0,45,0,425,1,2.0,0,M,34,2,49.0,15.0,18,13.0,23,17,A,127,43
15857,0,40,0,769,0,5.0,0,F,15,2,50.0,15.0,21,5.0,33,2,A,64,27
25029,0,42,2,675,1,3.0,0,F,9,1,34.0,7.0,16,4.0,43,3,N,23,32
137784,0,41,1,615,1,1.0,0,M,14,3,64.0,15.0,18,10.0,26,2,A,44,43
30384,0,30,0,434,0,5.0,0,M,13,3,59.0,10.0,19,9.0,32,2,A,40,35
70737,0,40,0,513,0,,0,F,22,2,,15.0,23,13.0,27,10,A,89,28
52619,0,53,3,310,1,3.0,0,M,16,3,,20.0,19,10.0,17,2,A,39,36
54041,0,43,0,474,0,3.0,0,F,13,2,,15.0,23,10.0,28,1,A,44,39
189494,0,39,6,711,0,3.0,0,F,28,2,51.0,50.0,15,40.0,24,7,A,93,17
133426,0,41,0,443,1,7.0,0,F,32,3,52.0,20.0,17,17.0,19,11,A,125,43
64305,0,49,0,386,0,6.0,0,M,6,2,49.0,20.0,16,0.0,28,1,F,16,38
143299,1,02,7,2581,1,5.0,0,M,21,1,69.0,21.0,22,16.0,16,6,S,76,36
136857,0,18,0,701,1,4.0,0,F,19,2,58.0,10.0,18,7.0,38,6,S,57,20
62232,1,34,11,1097,1,4.0,0,F,16,1,55.0,20.0,16,10.0,24,2,A,51,27
123798,0,49,0,451,0,7.0,0,M,7,2,69.0,25.0,21,0.0,25,1,F,21,35
83095,0,38,1,698,1,3.0,0,M,29,2,66.0,13.0,15,10.0,42,20,S,105,20
175219,0,49,2,502,1,1.0,0,F,11,2,35.0,10.0,18,7.0,34,2,A,29,23
162762,0,20,2,2727,0,4.0,0,M,15,2,,15.0,18,10.0,35,3,A,68,29
127178,0,14,37,3295,1,7.0,0,M,24,1,73.0,20.0,15,15.0,59,5,A,93,15
103426,0,36,0,375,1,,0,F,30,2,30.0,20.0,26,17.0,26,10,S,110,44
162,0,20,7,813,1,2.0,0,F,37,2,76.0,25.0,20,20.0,24,4,A,89,23
174803,1,35,0,672,0,,0,M,30,1,54.0,15.0,17,12.0,37,13,A,129,39
149121,1,24,3,3237,1,6.0,0,M,11,1,49.0,16.0,20,6.0,17,1,A,33,55
178826,1,11,0,872,0,,0,U,16,1,46.0,15.0,16,10.0,29,4,A,55,20
51692,1,34,11,829,1,6.0,0,F,31,1,71.0,15.0,18,10.0,17,12,S,130,46
94594,0,08,4,699,1,1.0,0,M,23,3,72.0,20.0,17,16.0,36,7,A,76,15
174659,0,11,0,940,0,,0,U,30,1,,20.0,17,17.0,53,7,A,125,17
109012,0,22,0,590,0,4.0,0,F,18,1,53.0,20.0,18,15.0,38,3,A,69,0
49085,0,36,0,497,0,,0,M,11,2,66.0,20.0,19,10.0,41,1,A,31,27
46755,1,43,0,402,1,2.0,0,F,10,2,,10.0,16,7.0,49,4,S,32,17
145966,0,18,0,1857,0,3.0,0,M,11,2,,24.0,19,14.0,24,2,A,41,25
150516,1,12,0,3304,0,,0,F,30,1,82.0,142.0,22,137.0,26,9,S,105,39
172710,0,28,10,1102,0,4.0,0,F,20,2,71.0,15.0,20,10.0,34,2,A,53,48
103485,0,43,4,435,1,4.0,0,M,26,2,74.0,6.0,16,3.0,35,16,S,124,35
185819,1,11,0,4153,1,7.0,1,M,16,1,81.0,25.0,9,20.0,9,3,S,41,35
60417,0,40,0,854,0,1.0,0,F,24,2,71.0,10.0,17,6.0,38,9,S,74,23
162187,0,13,0,5779,0,6.0,0,M,12,1,34.0,15.0,21,5.0,10,3,A,32,44
98845,0,53,0,272,0,,0,F,30,3,,32.0,18,29.99,28,7,A,113,45
147820,0,12,0,2250,0,,0,F,8,1,,20.0,18,15.0,45,0,A,32,19
81611,0,49,0,453,0,6.0,0,M,15,2,,10.0,16,5.0,31,3,A,53,30
119159,0,24,11,902,0,7.0,0,M,10,1,56.0,20.0,21,15.0,52,3,A,29,18
77051,0,27,17,436,1,5.0,0,F,9,2,70.0,16.0,23,6.0,38,2,A,29,16
178293,1,11,0,1862,0,,0,F,23,1,,15.0,18,11.0,19,5,A,79,34
11094,0,46,0,492,1,2.0,1,F,35,2,,15.0,4,12.0,36,11,S,122,42
20754,0,28,0,295,0,2.0,0,M,13,2,74.0,11.0,21,6.0,8,4,A,33,54
16581,0,11,1,962,1,6.0,0,F,9,1,68.0,15.0,17,5.0,26,1,A,35,26
24722,1,36,3,551,1,3.0,0,M,13,2,53.0,5.6,18,3.6,40,2,A,43,49
16215,0,40,0,769,0,2.0,0,M,24,2,71.0,11.0,26,6.0,29,8,A,92,39
122835,1,02,0,847,0,7.0,0,F,20,1,35.0,10.0,24,7.0,13,5,S,76,32
98821,1,36,3,340,1,2.0,0,F,17,2,71.0,11.0,18,4.0,11,3,A,44,47
116504,0,18,8,832,1,4.0,0,U,27,2,81.0,20.0,21,15.0,22,7,A,113,55
89738,0,04,0,1005,0,4.0,0,M,24,2,53.0,15.0,15,10.0,11,7,S,75,62
186371,0,03,1,5782,0,7.0,0,M,12,1,43.0,25.0,9,15.0,21,2,A,41,41
171126,0,12,5,1470,0,5.0,0,M,22,1,47.0,14.0,16,9.0,50,3,A,79,8
86779,1,41,0,331,0,,0,F,13,3,,12.0,18,2.0,38,4,A,33,25
67940,0,10,0,258,0,5.0,0,F,33,4,52.0,20.0,17,15.0,52,16,S,129,0
141652,1,18,0,997,0,6.0,0,F,24,2,59.0,15.0,18,10.0,41,5,A,101,20
126959,1,42,0,1035,1,4.0,0,M,17,1,41.0,15.0,16,10.0,34,4,A,57,48
176252,1,12,19,716,1,2.0,0,M,28,1,86.0,15.0,22,12.0,22,14,S,105,44
125213,0,15,0,1722,1,,0,M,16,1,7.0,13.0,16,8.0,48,5,S,44,10
9348,1,35,2,450,1,4.0,1,M,34,1,83.0,17.0,17,12.0,35,15,S,124,30
111137,1,28,0,545,1,,0,F,27,2,,25.0,17,15.0,28,5,A,113,43
4627,0,15,0,3239,1,4.0,1,F,21,1,75.0,15.0,18,13.0,32,12,S,56,32
121634,0,17,0,1281,1,6.0,0,M,21,2,49.0,25.0,19,22.0,32,3,A,77,34
123869,0,24,0,691,1,6.0,0,M,20,1,62.0,25.0,18,15.0,47,2,A,76,22
54180,0,51,5,390,1,5.0,0,F,18,3,,17.0,18,12.0,25,2,A,75,23
62393,0,22,0,887,0,1.0,0,M,29,1,85.0,20.0,24,15.0,25,10,A,111,36
66845,0,11,37,1080,1,4.0,0,M,6,1,57.0,20.0,17,0.0,25,1,F,17,29
172994,0,46,0,916,0,3.0,0,F,11,2,,20.0,15,15.0,34,1,A,32,35
164785,0,08,0,1702,1,1.0,0,M,21,3,65.0,20.0,16,15.0,57,2,A,68,33
156785,0,06,0,1914,0,4.0,0,M,7,2,77.0,15.0,15,5.0,27,0,F,20,32
48295,0,42,0,1064,0,6.0,0,U,23,1,41.0,8.0,15,3.0,34,6,A,80,19
1357,1,17,0,889,0,5.0,0,F,41,2,40.0,27.0,15,22.0,48,9,S,126,7
71967,0,40,7,561,1,5.0,0,F,9,2,84.0,15.0,17,5.0,24,0,A,32,35
64522,1,46,0,648,0,,0,M,15,2,61.0,10.0,23,7.0,34,6,S,44,39
77103,0,13,24,1141,1,4.0,0,F,9,1,83.0,15.0,18,5.0,18,1,A,41,58
10319,0,13,36,5948,1,6.0,1,F,26,1,78.0,35.0,12,30.0,18,3,S,103,48
105823,1,12,0,738,0,4.0,0,M,23,1,51.0,15.0,15,10.0,41,4,A,65,48
67808,1,10,0,185,0,2.0,0,F,35,4,75.0,17.0,17,12.0,63,19,S,130,17
21264,0,51,0,556,0,,0,F,10,3,,20.0,18,5.0,45,1,A,27,13
140429,1,41,0,0,0,,0,M,25,3,,50.0,15,44.0,0,6,S,75,0
27535,1,25,2,657,1,6.0,0,F,22,2,63.0,15.0,23,13.0,44,9,A,80,19
54428,0,49,0,811,0,2.0,0,F,10,2,69.0,6.0,15,3.0,30,3,A,28,15
66982,0,35,3,1478,1,5.0,0,F,30,1,68.0,15.0,20,10.0,54,6,A,122,14
101110,0,27,0,1048,1,6.0,0,F,31,2,87.0,8.0,15,6.0,59,12,S,130,22
29925,0,24,0,1690,0,7.0,0,M,23,1,64.0,10.0,17,5.0,42,13,S,65,27
159472,1,52,12,621,1,5.0,0,F,15,3,82.0,15.0,18,10.0,37,3,A,44,20
116757,0,41,0,477,0,5.0,0,F,11,3,41.0,15.0,24,5.0,42,2,A,29,18
132711,0,46,0,856,1,,0,F,18,2,,15.0,24,12.0,30,6,S,53,38
46541,0,34,25,1930,1,5.0,0,F,5,1,49.0,15.0,17,0.0,20,1,F,17,55
7991,0,51,9,364,1,2.0,1,M,21,3,84.0,15.0,21,12.0,45,4,A,104,23
43333,1,26,0,725,1,,0,F,15,2,72.0,5.0,17,2.0,27,6,S,50,37
181209,0, .,1,893,1,4.0,0,F,14,?,49.0,6.0,17,3.0,0,6,A,41,0
98552,0,34,0,672,0,5.0,0,F,10,1,47.0,15.0,17,10.0,6,2,A,32,71
189870,0,51,0,608,0,,1,M,30,3,,10.0,4,8.0,21,9,A,130,40
54554,0,21,0,493,0,4.0,0,F,17,3,62.0,25.0,18,5.0,19,2,A,44,34
111887,0,53,0,311,1,1.0,0,F,19,3,,10.0,21,5.0,28,4,S,49,36
146301,1,05,0,887,0,2.0,0,F,11,2,34.0,15.0,17,10.0,31,2,A,41,40
15659,0,30,7,456,1,3.0,0,F,6,3,38.0,16.0,16,6.0,0,0,N,20,64
171188,1,38,10,1283,1,5.0,0,F,29,2,64.0,20.0,20,15.0,24,14,S,105,47
132896,1,34,0,953,1,3.0,0,F,34,1,53.0,25.0,22,20.0,45,11,A,130,17
90075,0,16,7,1013,0,4.0,0,M,17,2,58.0,15.0,18,10.0,14,3,S,57,56
110074,0,50,3,265,1,1.0,0,M,6,3,69.0,20.0,16,0.0,36,1,F,16,6
17791,1,24,6,969,1,7.0,0,F,17,1,58.0,25.0,18,0.0,43,3,A,44,24
35062,0,35,0,1021,0,,0,M,28,1,75.0,13.0,18,10.0,38,12,A,128,24
49656,0,50,0,313,0,,0,F,13,3,,40.0,19,34.0,23,2,A,33,45
95481,0,35,0,1158,1,,0,M,24,1,84.0,20.0,22,10.0,45,3,A,81,19
101029,0,39,1,666,1,2.0,0,F,15,2,62.0,25.0,19,15.0,21,1,A,63,23
145848,0,07,10,2019,1,3.0,0,M,10,2,65.0,15.0,24,10.0,40,1,A,30,11
16326,0,39,0,692,0,3.0,0,M,13,2,,20.0,18,15.0,36,5,A,32,18
145452,0,02,6,3141,0,6.0,0,F,14,1,,15.0,15,10.0,24,3,A,41,36
46884,1,51,0,397,0,,0,F,20,3,,16.0,19,11.0,24,5,S,92,32
188377,1, .,6,940,0,5.0,1,F,18,?,78.0,12.0,6,9.0,0,5,A,53,0
7931,0,40,6,1082,0,4.0,1,M,12,2,81.0,40.0,15,34.0,36,2,A,29,23
57593,1,51,0,310,0,2.0,0,M,32,3,,20.0,17,18.0,38,16,S,122,28
188547,1,10,0,0,0,,1,M,37,4,,50.0,5,47.0,0,9,A,73,0
54563,0,35,11,1181,1,7.0,0,M,30,1,67.0,19.0,18,17.0,70,7,A,125,16
24232,0,42,0,1098,1,5.0,0,M,6,1,31.0,20.0,21,0.0,23,1,F,21,56
104049,1,53,0,367,0,1.0,0,M,17,3,,5.0,17,2.0,9,8,S,69,56
68650,1,12,11,1186,1,5.0,0,F,23,1,39.0,10.0,22,7.0,33,8,S,101,24
56113,1,39,4,494,1,2.0,0,M,35,2,52.0,10.0,21,8.0,37,24,S,127,30
117825,1,36,0,500,0,3.0,0,F,14,2,41.0,25.0,21,0.0,37,2,A,41,43
133126,0,49,0,450,0,2.0,0,M,9,2,70.0,8.0,19,3.0,25,2,A,31,36
38130,0,09,2,664,1,4.0,0,M,13,3,62.0,17.0,20,7.0,14,0,A,51,56
108928,0,39,10,449,1,5.0,0,M,12,2,49.0,25.0,22,0.0,30,1,A,32,31
131845,1,21,0,881,1,5.0,0,F,12,3,51.0,15.0,19,10.0,0,1,A,41,0
45922,0,05,4,1055,0,2.0,0,M,12,2,59.0,15.0,17,10.0,28,1,A,52,47
56722,0,08,5,536,1,1.0,0,M,18,3,69.0,21.0,18,17.0,21,3,A,69,55
78350,0,05,10,522,1,2.0,0,F,31,2,,15.0,17,14.92,42,16,A,126,42
10420,0,14,13,935,0,7.0,1,M,29,1,68.0,25.0,16,15.0,50,3,A,78,36
30546,0,49,0,986,0,5.0,0,M,18,2,,15.0,17,12.0,46,7,S,44,23
185215,0,36,11,817,1,4.0,1,M,33,2,86.0,25.0,14,13.0,21,2,F,126,43
108274,0,10,0,433,1,2.0,0,F,5,4,35.0,20.0,17,0.0,16,1,F,17,66
84196,0,18,1,700,1,5.0,0,F,33,2,73.0,18.0,20,14.0,36,13,S,129,16
158935,1,30,0,1781,1,3.0,0,F,24,3,77.0,12.0,18,7.0,52,6,A,88,20
89209,1,18,0,1003,0,1.0,0,M,28,2,50.0,10.0,16,7.0,34,14,S,116,19
95409,0,49,11,559,1,7.0,0,M,14,2,67.0,20.0,18,16.0,36,2,A,41,26
62817,0,53,0,376,0,,0,F,32,3,,7.0,16,5.0,22,18,S,130,27
174551,0,18,0,779,0,,0,F,16,2,,34.0,21,29.0,39,4,A,44,24
121019,0,32,0,400,0,6.0,0,F,12,3,55.0,35.0,17,15.0,23,2,A,32,25
87002,0,39,0,504,0,3.0,0,F,10,2,39.0,17.0,20,2.0,26,2,A,32,34
160911,0,40,1,1513,0,5.0,0,M,6,2,40.0,25.0,17,0.0,52,1,F,17,13
130729,0,17,6,871,1,2.0,0,M,6,2,77.0,25.0,15,0.0,39,0,F,15,18
147928,1,13,0,5501,1,7.0,0,F,19,1,82.0,25.0,15,15.0,12,2,A,75,52
171883,0,08,3,2122,0,5.0,0,F,13,3,31.0,12.0,17,7.0,19,4,A,35,22
152260,0,28,0,918,0,4.0,0,U,33,2,,15.0,19,11.0,12,14,S,129,66
81730,0,28,15,748,1,4.0,0,M,17,2,65.0,20.0,17,10.0,43,3,A,54,32
69861,0,41,5,462,1,2.0,0,F,19,3,79.0,16.0,17,6.0,23,6,S,53,19
70881,1,51,0,331,0,3.0,0,M,14,3,40.0,20.0,16,15.0,21,4,A,44,25
141117,0,10,0,603,0,,0,M,16,4,,16.0,21,11.0,15,6,A,41,58
178540,1,36,20,922,1,1.0,0,F,15,2,82.0,15.0,20,10.0,25,6,A,126,50
142487,1,13,10,5438,0,6.0,0,F,10,1,77.0,20.0,25,10.0,21,0,A,32,56
123580,0,38,3,576,1,3.0,0,M,32,2,41.0,16.0,18,13.0,23,8,A,129,49
62745,0,45,0,533,0,,0,U,5,2,,15.0,23,0.0,14,1,N,23,60
4404,0,35,0,1635,0,,1,U,29,1,,25.0,18,20.0,32,5,A,113,28
133023,0,49,1,475,1,4.0,0,M,11,2,54.0,25.0,18,15.0,20,1,A,33,56
35075,0,30,3,515,0,1.0,0,F,13,3,28.0,12.0,18,9.0,45,2,S,32,21
173550,0,16,0,2181,0,6.0,0,F,17,2,,20.0,19,15.0,40,0,A,55,24
4820,0,01,0,5071,0,,1,U,32,1,44.0,33.0,4,28.0,28,9,A,93,45
108348,0,22,20,1580,1,5.0,0,F,14,1,71.0,20.0,18,10.0,39,1,A,44,45
181547,0,40,0,934,1,1.0,0,M,22,2,65.0,16.0,26,6.0,42,2,A,103,18
182093,0,18,0,1196,0,,0,F,32,2,41.0,17.0,19,12.0,57,11,S,125,12
82711,0,17,16,1114,1,2.0,0,M,30,2,72.0,27.0,18,22.0,5,10,S,101,40
186105,0,35,0,2198,1,7.0,1,M,17,1,,16.0,9,11.0,27,3,A,69,35
190099,0,12,0,1503,0,,0,M,6,1,,16.0,23,6.0,35,2,E,32,25
24713,0,35,0,555,1,5.0,0,F,5,1,45.0,15.0,17,0.0,30,1,F,17,47
84916,0,49,0,381,1,2.0,0,F,27,2,54.0,15.0,19,13.0,28,7,S,111,36
141092,0,20,4,1057,0,4.0,0,M,29,2,50.0,21.0,17,17.0,38,15,S,104,40
189493,0,40,7,580,1,5.0,0,F,21,2,47.0,50.0,6,45.0,31,4,A,31,29
9816,0, .,0,1977,0,7.0,0,M,30,?,63.0,20.0,6,20.0,0,7,S,116,0
35067,0,44,1,685,1,6.0,0,F,25,2,39.0,15.0,16,12.0,43,7,A,111,16
112442,0,45,5,368,0,2.0,0,M,6,2,54.0,25.0,15,10.0,32,1,F,16,42
152418,1,46,1,1637,1,1.0,0,M,29,2,66.0,17.0,16,12.0,25,10,S,125,41
19817,0,35,2,1145,1,7.0,0,F,23,1,62.0,14.0,18,12.0,52,9,S,105,19
132339,1,49,0,779,1,2.0,0,M,33,2,67.0,12.0,18,9.0,34,17,S,121,31
128079,0,44,0,645,0,3.0,0,F,29,2,,30.0,18,25.0,19,8,A,125,32
113241,0,26,2,508,1,2.0,0,M,6,2,41.0,25.0,17,0.0,27,1,F,17,73
110151,0,11,0,342,1,2.0,0,M,26,1,85.0,16.0,19,11.0,11,6,A,101,31
163323,0,01,0,3643,0,7.0,0,F,26,1,58.0,35.0,19,25.0,46,3,A,100,20
61972,0,49,0,970,0,,0,F,31,2,84.0,16.0,20,11.0,29,6,A,125,23
156505,0,22,2,3056,0,6.0,0,M,17,1,49.0,20.0,16,15.0,32,1,A,44,34
105038,0,43,0,283,1,6.0,0,F,21,2,48.0,15.0,19,11.0,43,7,A,69,18
46661,0,40,0,629,0,6.0,0,F,5,2,53.0,20.0,21,0.0,32,1,N,21,25
161751,0,24,0,1689,0,4.0,0,M,11,1,45.0,15.0,19,2.0,19,3,A,29,44
178970,0,13,19,3409,1,7.0,0,F,31,1,85.0,15.0,21,10.0,34,12,A,126,33
88279,0,35,0,1315,1,7.0,0,M,16,1,40.0,25.0,19,15.0,57,2,A,38,20
157398,0,14,0,4771,0,,0,U,16,1,65.0,20.0,18,15.0,45,1,A,57,15
39217,0,33,0,488,1,4.0,0,F,18,3,51.0,20.0,18,15.0,0,2,A,53,78
186573,1,40,0,900,0,2.0,0,F,25,2,,20.0,8,17.0,28,6,A,89,35
38312,0,17,0,858,0,,0,F,6,2,,23.0,16,0.0,29,0,F,16,17
126953,0,53,4,513,1,1.0,0,F,4,3,49.0,15.0,19,0.0,10,0,F,19,77
177069,0,41,0,428,1,2.0,0,U,26,3,80.0,25.0,18,20.0,29,6,A,127,32
171566,1,40,1,1175,1,3.0,0,M,13,2,75.0,15.0,18,9.0,8,4,A,33,42
167076,0,42,0,2891,0,6.0,0,F,41,1,,25.0,5,22.0,33,13,A,93,24
63865,1,36,5,448,1,2.0,0,M,29,2,62.0,12.0,18,10.0,23,12,A,128,39
84027,0,18,0,711,0,5.0,0,F,11,2,45.0,15.0,21,10.0,52,2,A,45,9
263,1,34,0,2156,0,,0,U,33,1,77.0,17.0,5,12.0,0,11,A,87,60
37405,0,03,0,914,0,,0,F,30,1,63.0,23.0,17,18.0,15,10,S,124,57
46619,0,37,1,824,1,3.0,0,F,12,2,81.0,12.0,18,7.0,26,1,A,49,55
186506,0,51,8,373,1,6.0,1,M,32,3,75.0,13.0,8,10.0,42,9,A,126,30
44316,0,29,0,1063,1,1.0,0,M,20,2,82.0,50.0,16,40.0,11,8,S,53,82
22007,0,43,0,450,0,5.0,0,M,19,2,50.0,20.0,21,10.0,31,4,A,86,34
53638,0,16,0,574,0,6.0,0,F,33,2,49.0,16.0,17,13.0,40,17,S,128,40
27781,0,40,0,942,0,,0,U,10,2,31.0,10.0,18,0.0,46,4,A,33,24
60476,0,21,22,379,0,4.0,0,F,24,3,48.0,15.0,19,13.0,6,8,S,104,36
68503,0,16,1,576,0,1.0,0,F,27,2,78.0,8.0,17,7.0,16,12,S,113,56
77703,0,44,0,751,0,2.0,0,M,28,2,,20.0,23,10.0,32,7,A,106,26
34789,0,37,2,920,1,7.0,0,M,22,2,61.0,25.0,22,15.0,24,5,A,81,58
150282,0,17,1,1278,1,4.0,0,M,23,2,52.0,16.0,17,11.0,34,7,S,100,17
48721,0,27,1,677,1,4.0,0,M,21,2,37.0,10.0,17,7.0,31,7,A,73,37
49969,0,39,0,603,0,4.0,0,M,22,2,47.0,20.0,19,10.0,47,8,A,113,8
130219,0,02,0,1557,0,,0,F,21,1,74.0,20.0,18,10.0,17,6,A,81,73
51057,0,43,0,497,0,2.0,0,M,12,2,33.0,15.0,15,5.0,29,0,E,52,29
28669,0,17,20,779,1,4.0,0,M,10,2,48.0,15.0,25,5.0,27,1,A,35,20
113245,0,23,0,259,0,,0,F,6,1,,20.0,24,0.0,17,1,N,24,54
11180,0,20,15,986,1,1.0,1,F,30,2,83.0,10.0,8,7.0,17,13,A,123,36
151698,1,35,0,388,0,4.0,0,M,14,1,65.0,20.0,19,15.0,42,2,A,40,19
30903,0,35,0,878,0,6.0,0,U,29,1,,10.0,15,7.0,32,15,S,128,23
44911,0,37,1,674,1,1.0,0,F,20,2,57.0,25.0,23,15.0,27,7,A,93,58
85755,0,51,0,458,0,3.0,0,M,17,3,60.0,14.0,19,4.0,25,3,A,55,38
163546,1,02,7,4169,1,7.0,0,M,22,1,54.0,15.0,16,10.0,30,6,A,79,26
