CONTROL_NUMBER,DONATED,CLUSTER_CODE,PER_CAPITA_INCOME,RECENT_CARD_RESPONSE_COUNT,HOME_OWNER,RECENCY_STATUS_96NK,PCT_ATTRIBUTE1,RECENT_RESPONSE_PROP,DONOR_AGE,RECENT_STAR_STATUS,LIFETIME_PROM,PEP_STAR,MONTHS_SINCE_LAST_PROM_RESP,FILE_AVG_GIFT,INCOME_GROUP,PCT_ATTRIBUTE4,NUMBER_PROM_12,MOR_HIT_RATE,RECENT_RESPONSE_COUNT
135607,0,16,10655,3,U,A,9,0.231,,0,24,1,16.0,16.67,1.0,14,12,0,3
45065,0,29,10238,3,U,A,0,0.15,,0,35,1,16.0,15.5,1.0,67,13,0,3
116139,0,24,9847,1,H,A,0,0.077,35.0,0,22,0,23.0,13.0,5.0,14,10,5,1
147406,1,01,52654,2,U,L,0,0.136,69.0,3,119,1,26.0,30.94,,58,21,0,3
169077,0,24,18540,0,H,N,0,0.0,63.0,0,13,0,,15.0,3.0,51,8,0,0
61972,0,49,15281,1,U,A,0,0.1,84.0,0,67,0,20.0,9.1,,23,13,0,2
182325,1,26,13282,3,U,A,0,0.25,,0,25,1,20.0,9.0,,42,13,0,3
38853,1,08,11645,2,H,A,0,0.158,69.0,6,74,1,26.0,6.35,2.0,63,9,7,3
18676,0,36,12281,3,H,S,0,0.214,53.0,1,68,1,21.0,9.26,5.0,30,8,0,3
160710,0,31,8394,1,U,A,0,0.095,73.0,0,67,1,16.0,12.2,1.0,68,14,0,2
82466,0,07,17275,3,U,A,0,0.25,,0,58,1,19.0,6.94,,38,15,0,5
78769,0,13,24207,3,H,A,0,0.214,56.0,0,24,0,22.0,9.0,1.0,71,12,9,3
2466,0,03,21725,3,U,A,0,0.421,78.0,0,65,1,12.0,6.86,2.0,33,28,2,8
105306,0,49,12352,1,U,A,0,0.167,,0,20,0,18.0,11.0,,25,10,0,2
32634,0,48,10349,2,H,A,1,0.263,81.0,4,77,1,15.0,5.23,2.0,53,12,0,5
168405,0,09,11203,1,U,A,0,0.111,68.0,0,48,0,20.0,15.25,2.0,12,12,0,2
2809,1,24,25551,2,H,A,0,0.2,29.0,0,69,1,17.0,10.46,7.0,48,22,1,2
104801,0,14,35425,1,H,A,0,0.227,47.0,3,67,1,26.0,7.89,6.0,33,10,0,5
69086,0,14,19218,0,H,A,0,0.095,46.0,0,45,0,20.0,12.6,6.0,57,13,1,2
17217,1,49,10470,3,U,A,0,0.15,67.0,6,61,1,18.0,6.71,5.0,26,13,9,3
120408,0, .,11565,1,U,A,0,0.235,41.0,0,23,0,19.0,17.5,3.0,0,8,0,4
8946,0,45,11179,0,U,S,0,0.05,85.0,1,102,1,18.0,9.27,4.0,51,27,0,1
71523,0,30,8694,3,H,S,0,0.238,86.0,1,50,1,20.0,12.8,1.0,18,13,2,5
108254,0,15,5961,5,U,S,1,0.353,,1,30,1,17.0,4.14,1.0,12,14,7,6
118673,1,45,12145,2,U,A,1,0.15,,0,76,1,18.0,10.82,,30,15,0,3
165099,0,11,21760,1,H,F,0,0.2,,0,13,0,16.0,15.0,7.0,29,11,0,1
144963,0,03,25506,3,U,A,0,0.231,,0,24,0,20.0,8.75,,19,12,0,3
187744,1,02,16479,4,U,E,0,0.75,,1,22,1,16.0,4.89,,7,5,0,6
6170,0,12,13077,2,H,S,2,0.182,47.0,1,114,1,24.0,11.24,4.0,16,19,2,4
176701,0,31,14280,2,U,A,0,0.143,57.0,0,27,0,16.0,17.5,1.0,56,16,0,2
75593,0,36,14126,2,U,A,3,0.118,80.0,3,73,1,21.0,4.82,1.0,18,10,13,2
177554,0,27,0,1,U,A,0,0.19,49.0,0,40,1,20.0,10.8,3.0,45,15,1,4
140988,0,10,10284,0,U,A,0,0.105,,0,32,0,18.0,13.33,1.0,34,12,0,2
176092,0,27,11212,3,U,A,1,0.227,67.0,3,63,1,22.0,8.0,1.0,22,12,7,5
50821,0,21,10714,2,H,S,0,0.273,75.0,1,80,1,15.0,11.59,1.0,40,13,5,6
80802,0,40,14051,0,H,A,0,0.048,46.0,13,78,1,19.0,13.92,5.0,50,13,7,1
46409,0,43,8006,1,U,A,0,0.05,,0,52,0,24.0,15.0,2.0,22,13,0,1
132286,0,26,5455,1,H,A,0,0.053,47.0,0,47,0,23.0,13.5,3.0,30,12,15,1
101542,0,45,9877,1,H,A,0,0.158,59.0,0,30,0,15.0,13.0,7.0,51,11,10,3
172924,0,27,14942,1,U,A,1,0.048,49.0,0,39,0,21.0,46.67,6.0,30,13,0,1
124208,0,39,10296,2,H,S,0,0.238,66.0,1,80,1,18.0,9.71,4.0,35,12,0,5
152181,0,21,11976,2,H,S,8,0.136,35.0,1,76,1,23.0,12.1,4.0,26,12,17,3
48225,0,12,22410,0,H,F,0,0.2,37.0,0,14,0,16.0,20.0,7.0,16,12,2,1
174315,0,25,13754,2,U,A,0,0.1,,0,38,0,16.0,18.33,,23,14,0,2
57940,0,30,11072,2,H,A,0,0.154,45.0,0,23,0,16.0,15.0,2.0,49,12,7,2
164912,0,13,28434,1,H,A,0,0.214,45.0,0,27,0,17.0,12.5,6.0,46,15,0,3
153239,0,03,18135,2,H,A,8,0.2,43.0,0,26,0,16.0,20.0,2.0,26,13,8,3
143518,1,01,27066,1,H,A,0,0.136,63.0,0,53,0,17.0,12.63,1.0,17,13,5,3
20237,1,40,13120,0,H,A,0,0.053,45.0,0,69,1,26.0,6.27,5.0,28,9,0,1
167420,0,18,13419,1,U,F,0,0.2,,0,14,0,16.0,20.0,,0,12,0,1
68951,1,14,27751,2,U,A,4,0.214,26.0,0,43,1,21.0,25.0,,37,15,0,3
14246,0,27,14894,0,H,A,0,0.095,51.0,0,63,0,24.0,12.75,3.0,18,24,0,2
93649,0,08,9028,1,U,F,0,0.143,41.0,0,13,0,21.0,15.0,1.0,20,8,0,1
141482,0,04,15856,2,H,S,1,0.19,61.0,1,58,1,17.0,11.39,5.0,30,13,7,4
63045,0,41,9049,0,U,A,0,0.214,41.0,0,25,0,18.0,11.25,2.0,29,13,0,3
65127,0,40,16190,5,U,S,0,0.286,66.0,1,79,1,21.0,7.44,4.0,26,11,0,6
83698,1,20,18625,6,H,A,0,0.421,46.0,0,63,1,16.0,10.13,2.0,59,16,2,8
21738,0,53,10597,2,U,N,0,0.143,,0,22,0,21.0,15.0,,42,11,0,2
82698,1,11,20092,1,H,A,0,0.143,61.0,0,24,0,16.0,13.67,3.0,41,12,0,2
146255,0,02,18826,1,U,A,2,0.167,,0,40,0,22.0,8.29,,14,12,0,3
147913,0,12,21900,1,U,F,0,0.2,,0,14,0,17.0,20.0,,47,11,0,1
115894,0,14,33231,0,H,S,1,0.091,75.0,1,71,1,18.0,28.0,4.0,37,13,17,2
175633,0,12,20867,0,U,A,0,0.083,62.0,0,26,0,18.0,12.5,,27,10,0,1
37028,0,34,17046,5,H,S,2,0.381,,1,70,1,17.0,7.05,7.0,47,13,0,8
8688,0,49,11428,0,H,S,0,0.2,67.0,1,100,1,18.0,16.94,4.0,24,26,0,2
47709,1,51,9389,6,H,S,0,0.35,77.0,1,76,1,17.0,11.44,5.0,48,16,0,7
82377,0,16,16977,1,U,A,0,0.056,75.0,0,61,1,17.0,12.56,,57,13,0,1
3214,0,12,0,1,H,A,1,0.136,7.0,0,82,1,23.0,16.38,7.0,38,30,6,3
164502,0,30,11407,1,U,F,4,0.2,,0,14,0,17.0,30.0,,23,11,0,1
182762,0,36,11066,2,H,N,2,0.286,,0,16,0,15.0,20.0,5.0,27,11,0,2
25441,0,40,11751,3,U,S,16,0.227,,1,40,1,18.0,4.64,,20,13,0,5
21644,1,36,12614,2,U,A,0,0.263,57.0,0,52,0,18.0,7.5,5.0,42,12,0,5
18689,0,40,13164,2,U,A,0,0.143,,0,50,0,16.0,10.0,,35,15,0,3
102863,0,53,8986,3,U,S,0,0.357,74.0,1,48,1,15.0,12.0,2.0,46,8,0,5
112781,0,41,6390,3,U,S,0,0.429,,1,43,1,15.0,1.6,,34,13,0,6
62686,0,51,10216,0,H,A,0,0.105,63.0,0,69,1,17.0,8.27,2.0,39,13,0,2
133495,0,40,13365,1,H,A,0,0.053,57.0,12,40,1,17.0,9.0,7.0,39,13,1,1
175540,0,09,10408,0,U,A,0,0.048,,0,44,1,26.0,12.29,,27,10,0,1
66990,0,40,18981,0,H,N,0,0.333,43.0,0,17,0,15.0,15.0,7.0,27,12,10,2
126469,1,22,10369,2,H,S,0,0.278,79.0,1,63,1,18.0,8.73,5.0,13,13,3,5
2796,1,44,17213,2,H,N,0,0.2,,0,27,0,17.0,15.0,5.0,23,19,0,2
55308,0,13,22449,1,H,A,0,0.158,73.0,0,61,1,23.0,6.9,7.0,56,12,13,3
97705,0,24,19036,2,U,A,10,0.15,7.0,4,62,1,23.0,8.67,4.0,22,10,4,3
67658,0,10,6812,1,H,F,0,0.2,57.0,0,13,0,17.0,20.0,6.0,0,10,17,1
38340,0,02,17051,3,H,N,0,0.273,49.0,0,22,1,15.0,8.33,7.0,38,13,0,3
71451,0,27,16482,7,H,S,0,0.381,35.0,1,40,1,21.0,10.0,3.0,44,13,0,8
14687,0,36,10781,5,H,A,9,0.333,73.0,3,109,1,24.0,8.19,4.0,27,17,0,6
12832,1,36,12252,2,U,A,0,0.214,74.0,0,39,0,15.0,10.4,3.0,26,22,18,3
70277,0,30,11570,3,H,A,0,0.211,70.0,0,37,1,23.0,18.75,2.0,26,13,1,4
30450,1,28,22639,2,H,A,0,0.111,73.0,0,50,0,17.0,31.0,1.0,54,15,9,2
9770,0,24,18960,2,H,S,3,0.105,74.0,1,81,1,21.0,12.08,4.0,49,32,21,2
77060,0,43,11717,0,H,S,0,0.136,73.0,1,68,1,17.0,19.33,4.0,19,13,0,3
92447,0,12,18109,1,H,A,0,0.143,48.0,0,34,0,17.0,10.6,5.0,23,12,9,3
82457,1,09,11087,5,H,S,0,0.278,44.0,1,72,1,17.0,4.59,2.0,21,12,2,5
25678,1,23,12474,2,H,A,0,0.167,,0,57,1,16.0,8.88,5.0,62,13,5,3
69411,0,11,25511,1,H,A,0,0.154,41.0,0,21,0,24.0,17.5,7.0,28,9,0,2
21548,0,49,12502,3,U,S,0,0.176,,1,58,1,17.0,8.3,3.0,40,12,0,3
189150,0,34,15899,1,U,A,27,0.211,66.0,0,33,0,16.0,8.14,6.0,26,13,5,4
18954,0,35,22923,1,H,A,0,0.1,67.0,12,80,1,18.0,8.25,6.0,16,16,6,2
53669,0,12,18681,0,H,A,0,0.105,71.0,4,58,1,24.0,6.71,2.0,31,10,11,2
86018,0,25,12696,1,U,A,0,0.063,87.0,0,63,1,17.0,6.64,2.0,39,11,17,1
101511,0,51,8181,0,U,A,0,0.15,54.0,5,34,1,26.0,9.2,2.0,39,11,0,3
80949,0,36,12611,3,H,A,0,0.313,71.0,0,55,1,18.0,6.11,3.0,51,13,2,5
175882,0,17,16004,1,H,N,1,0.154,64.0,0,23,0,19.0,25.0,5.0,31,13,7,2
118292,0,45,10467,3,U,A,0,0.471,,0,29,1,15.0,5.63,,50,14,0,8
87037,0,45,11657,3,U,A,0,0.316,,0,50,1,18.0,4.21,2.0,46,10,0,6
111852,0,41,9323,3,U,S,0,0.286,,1,42,1,19.0,12.82,,20,14,0,6
101938,0,53,10063,1,H,F,0,0.2,67.0,0,14,0,17.0,25.0,5.0,50,11,0,1
141567,0,12,24194,3,H,A,0,0.263,71.0,0,55,1,19.0,4.82,7.0,19,12,2,5
62457,0,30,11339,1,H,N,2,0.1,59.0,0,17,0,23.0,15.0,3.0,16,8,0,1
25731,1,40,15041,1,H,F,1,0.2,29.0,0,13,0,17.0,15.0,3.0,23,10,1,1
61616,0,14,12663,0,H,A,0,0.05,48.0,0,44,0,26.0,13.0,7.0,11,10,0,1
62924,0,18,15215,3,H,S,1,0.238,66.0,1,72,1,20.0,5.9,7.0,21,11,21,5
124379,1, .,6576,3,U,A,0,0.3,53.0,0,42,0,19.0,4.5,5.0,0,11,0,6
167010,0,27,15038,0,U,E,1,0.133,49.0,0,37,0,15.0,9.0,6.0,46,10,0,2
177399,0,23,16833,4,U,A,1,0.263,69.0,0,58,0,21.0,10.36,2.0,51,13,7,5
8436,0,37,11874,1,H,A,1,0.071,84.0,0,61,0,17.0,13.26,3.0,68,16,44,1
56072,0,51,8508,1,H,A,3,0.25,47.0,0,18,0,17.0,11.5,4.0,15,9,0,1
19899,0,35,17014,1,H,F,38,0.143,51.0,0,15,0,19.0,25.0,7.0,0,10,25,1
210,0,16,13347,3,H,S,1,0.389,69.0,1,96,1,12.0,9.81,3.0,33,21,32,7
27761,0,12,18801,3,H,S,0,0.3,55.0,1,67,1,19.0,14.77,4.0,15,15,3,6
59498,0,16,15611,3,H,S,0,0.263,83.0,1,54,1,20.0,9.88,3.0,33,12,16,5
45805,0,20,15550,0,H,S,0,0.2,74.0,1,47,1,18.0,5.5,4.0,45,8,4,3
1400,0,11,31663,6,H,S,1,0.421,,1,88,1,24.0,5.41,7.0,21,17,18,8
125114,0,13,14335,1,H,N,0,0.286,53.0,0,19,0,17.0,25.0,7.0,82,13,5,2
183240,0,24,10537,1,U,F,0,0.25,,0,9,0,20.0,20.0,,42,6,0,1
178692,0,16,18799,0,H,A,1,0.071,83.0,0,25,0,18.0,15.0,2.0,28,10,5,1
43137,0,23,29270,0,U,A,0,0.158,57.0,0,52,0,16.0,9.13,,70,15,0,3
130185,1,08,10199,5,H,S,0,0.389,81.0,1,58,1,15.0,3.6,1.0,28,12,0,7
155603,0,25,12562,0,H,A,0,0.1,31.0,0,53,0,15.0,10.25,6.0,11,12,2,2
11827,0,30,11654,1,H,N,0,0.1,55.0,0,36,0,24.0,11.67,7.0,50,16,3,1
170448,0,43,8448,1,U,A,0,0.053,,0,56,1,24.0,8.67,,38,9,0,1
104170,1,24,16268,2,H,S,0,0.238,81.0,1,66,1,19.0,3.72,1.0,34,11,0,5
25759,0,25,13272,1,U,F,2,0.2,31.0,0,15,0,17.0,15.0,,26,12,0,1
159826,1,27,16678,1,H,A,0,0.105,73.0,3,74,1,18.0,10.76,3.0,27,11,0,2
3985,1,52,7978,1,H,A,0,0.091,70.0,3,110,1,27.0,10.23,5.0,32,42,0,2
120712,0,53,8210,1,U,A,1,0.111,66.0,0,29,0,24.0,13.0,1.0,54,4,8,1
119541,1,30,8427,1,U,A,0,0.15,,3,68,1,26.0,7.05,,6,9,0,3
120767,0,42,12128,1,H,A,0,0.095,58.0,5,69,1,24.0,13.0,7.0,14,12,5,2
189958,1,38,14811,5,U,S,0,0.429,81.0,1,68,1,17.0,3.94,,46,8,0,6
171626,0,12,5949,2,H,S,0,0.136,87.0,1,77,1,19.0,11.96,6.0,14,14,0,3
57870,0,10,5581,1,H,S,0,0.158,52.0,1,36,1,19.0,9.57,2.0,25,13,8,3
67388,0,05,17743,0,H,A,0,0.105,49.0,0,37,0,18.0,11.5,5.0,50,12,6,2
90782,0,16,16307,3,U,A,0,0.263,66.0,0,48,0,18.0,7.82,,58,13,0,5
95200,0,49,10681,3,H,S,0,0.19,55.0,1,78,1,2.0,15.29,5.0,16,14,0,4
46513,0,12,13244,0,H,A,0,0.154,60.0,0,35,0,25.0,12.33,4.0,16,11,0,2
64419,1,49,13264,1,U,A,0,0.105,,0,54,0,16.0,10.22,3.0,17,15,16,2
103740,0,53,6582,1,U,S,0,0.222,54.0,1,46,1,18.0,2.9,1.0,27,13,0,4
136175,0,41,8530,2,U,A,0,0.182,48.0,8,69,1,19.0,15.44,,27,13,0,4
17517,0,35,22570,1,U,A,0,0.063,,0,45,0,16.0,12.25,,26,12,0,1
70117,0,32,9868,1,H,A,5,0.053,83.0,0,69,1,17.0,11.67,1.0,0,12,0,1
127136,0,11,18850,2,U,A,0,0.286,53.0,0,25,1,17.0,7.8,7.0,14,13,15,4
139411,0,14,23332,1,U,A,6,0.111,38.0,0,28,0,18.0,10.0,,13,10,0,2
63457,0,36,11577,2,H,A,0,0.214,82.0,0,25,0,18.0,13.33,2.0,58,12,2,3
53082,0,35,17641,1,U,A,0,0.059,50.0,0,40,0,21.0,13.33,5.0,23,12,9,1
110875,0,50,7860,1,U,A,0,0.143,,0,25,0,18.0,17.5,2.0,27,13,0,2
115289,1,41,13972,1,H,E,0,0.067,59.0,0,44,0,15.0,10.0,3.0,57,10,9,1
95096,0,40,13608,2,H,A,0,0.136,58.0,0,60,1,25.0,11.89,7.0,23,11,0,3
75554,0,45,11261,5,U,S,0,0.286,,1,80,1,15.0,9.33,3.0,41,15,0,6
101803,1,30,16194,2,H,A,0,0.154,50.0,0,23,0,21.0,11.0,4.0,40,12,0,2
48865,0,51,9463,1,U,A,1,0.091,,0,48,0,18.0,13.0,,37,13,0,1
7757,0,12,15132,0,U,F,0,0.125,,0,23,0,20.0,9.0,1.0,14,10,0,1
10151,0,25,8976,0,H,A,0,0.0,62.0,0,67,1,,12.0,4.0,14,11,0,0
146226,0,02,18907,3,U,F,0,0.19,,0,55,1,16.0,18.0,6.0,21,16,1,4
89452,0,12,16236,0,H,A,0,0.105,57.0,19,68,1,18.0,8.5,4.0,14,12,0,2
113531,0,27,9475,1,H,A,3,0.136,53.0,0,36,0,25.0,18.4,5.0,31,11,5,3
55079,0,41,4858,0,U,A,0,0.053,52.0,0,62,0,19.0,12.0,5.0,54,13,0,1
177861,0,42,10919,1,H,A,0,0.182,,0,65,0,16.0,9.36,7.0,46,15,0,4
30051,1, .,9279,1,U,A,0,0.118,52.0,0,55,0,21.0,9.0,,0,13,0,2
74523,1,30,11359,2,U,A,0,0.214,,0,39,1,16.0,8.08,,36,7,0,3
119620,0,24,10892,2,U,A,0,0.308,,0,23,0,15.0,11.5,,41,12,0,4
60638,0,17,14597,2,U,A,2,0.263,78.0,0,36,0,17.0,6.5,1.0,27,12,11,5
188026,0,36,12224,3,U,E,1,0.75,,1,35,1,18.0,8.5,,39,7,0,6
103613,1,43,7925,2,H,A,0,0.118,59.0,0,32,0,25.0,9.25,7.0,60,10,0,2
138117,0,23,14236,9,U,S,0,0.765,82.0,1,75,1,17.0,3.33,,33,12,0,13
143096,0,10,7780,0,H,S,0,0.136,76.0,1,48,1,18.0,14.64,5.0,25,13,4,3
21176,0,25,10003,2,H,A,0,0.154,23.0,0,25,0,20.0,15.0,3.0,51,12,0,2
153637,0,15,24896,1,U,F,1,0.2,,0,14,0,17.0,20.0,,18,11,0,1
180351,0,24,16654,4,U,S,0,0.2,64.0,1,80,1,16.0,10.37,4.0,57,14,10,4
92664,0,22,26101,1,H,F,0,0.143,35.0,0,18,0,21.0,20.0,6.0,54,12,0,1
138628,0,20,16308,2,H,A,2,0.19,63.0,0,68,1,26.0,11.83,3.0,47,9,0,4
51424,0,49,12503,2,U,A,2,0.214,48.0,0,25,1,15.0,25.0,5.0,28,13,7,3
144301,1,02,22133,1,H,S,0,0.182,46.0,1,60,1,22.0,9.55,4.0,48,13,0,4
9258,0,25,12146,1,H,S,0,0.214,,1,95,1,18.0,22.0,6.0,31,31,2,3
133828,0,45,9952,0,H,A,0,0.053,45.0,0,48,0,26.0,12.67,5.0,37,9,0,1
90077,0,16,20787,4,H,S,0,0.368,81.0,1,88,1,17.0,10.94,5.0,49,13,3,7
109996,1,42,14607,1,H,A,11,0.118,27.0,0,48,0,18.0,15.4,7.0,11,11,0,2
32242,0,16,13052,3,H,A,1,0.222,41.0,0,44,1,17.0,10.38,3.0,24,12,0,4
69418,0,11,32508,2,U,S,0,0.25,81.0,1,64,1,18.0,4.04,5.0,28,12,0,5
91635,0,12,15621,2,U,A,0,0.091,,0,35,0,24.0,25.0,5.0,18,11,0,2
41089,1,28,19246,0,U,S,6,0.2,75.0,1,64,1,19.0,7.08,2.0,33,10,8,3
36792,0,18,10645,4,H,S,1,0.318,37.0,1,55,1,19.0,5.67,4.0,6,13,1,7
90578,0,03,32536,1,U,F,0,0.2,,0,14,0,17.0,25.0,6.0,43,11,0,1
155402,0,30,9357,2,U,S,0,0.333,78.0,1,69,1,15.0,2.03,,35,11,0,6
175951,1,20,13789,0,H,A,0,0.125,52.0,0,44,0,23.0,10.4,4.0,35,12,0,2
27034,0,43,11567,4,U,A,1,0.263,,0,31,1,18.0,10.0,,21,12,0,5
72679,1,43,10932,4,H,A,0,0.313,33.0,0,28,1,16.0,7.33,4.0,30,13,0,5
84997,0,45,12583,3,U,S,0,0.308,42.0,1,47,1,24.0,8.7,4.0,50,6,2,4
79885,0,51,10967,0,U,A,0,0.1,80.0,0,50,0,18.0,12.0,2.0,29,13,0,2
35306,1,26,14317,0,H,A,0,0.067,41.0,0,43,0,17.0,12.25,4.0,38,12,0,1
182607,0,36,10787,1,U,A,0,0.056,43.0,0,37,0,16.0,14.5,4.0,37,11,0,1
22170,0,38,14656,2,U,S,0,0.15,47.0,1,83,1,19.0,6.94,1.0,22,14,6,3
31073,0,46,11890,4,U,S,0,0.333,,1,58,1,17.0,11.4,2.0,31,7,0,4
70039,1,38,21946,5,U,S,0,0.333,47.0,1,79,1,21.0,10.13,,17,13,0,6
49404,0,32,8559,3,U,A,0,0.353,,0,27,1,15.0,5.5,,34,12,0,6
11533,0,09,12009,2,U,A,5,0.286,,0,52,0,19.0,7.44,3.0,33,29,3,4
191355,0, .,10932,3,U,A,0,0.3,,0,52,1,16.0,5.92,,30,14,0,6
187564,0,30,7033,3,U,E,0,0.375,,3,18,1,21.0,4.91,,32,7,0,3
166529,0,13,34248,1,H,A,0,0.095,65.0,0,70,0,22.0,28.57,6.0,52,13,22,2
93759,0,05,16625,1,H,F,0,0.143,,0,15,0,21.0,23.0,5.0,58,10,0,1
69122,1,18,15554,2,H,A,0,0.313,70.0,0,52,0,16.0,10.5,6.0,46,16,0,5
125506,1,10,5691,0,H,A,0,0.167,42.0,0,28,0,17.0,12.2,5.0,49,11,5,2
171139,0,44,14495,1,H,A,0,0.1,54.0,0,66,0,16.0,10.0,3.0,45,13,2,2
96736,0,26,17614,3,U,A,0,0.333,37.0,0,27,0,18.0,14.0,2.0,49,13,0,5
62752,0,49,12613,3,U,S,0,0.333,,1,68,1,24.0,7.22,,24,11,0,6
73033,0,40,12549,0,H,E,0,0.167,55.0,0,47,1,15.0,9.9,5.0,23,10,6,2
94473,1,18,17263,1,H,A,0,0.091,50.0,0,63,0,25.0,12.7,7.0,36,13,1,2
20415,0,28,16236,1,H,A,2,0.053,80.0,0,54,0,21.0,11.67,5.0,64,15,16,1
28849,0,47,11557,0,U,A,0,0.063,39.0,0,59,0,18.0,25.83,4.0,27,14,1,1
114367,0,39,11348,0,H,S,0,0.125,71.0,1,62,1,19.0,10.5,3.0,31,13,0,2
81817,0,45,10667,0,H,A,0,0.091,56.0,0,72,1,21.0,28.45,5.0,39,14,8,2
130485,1,04,25828,2,H,A,2,0.167,67.0,0,47,0,17.0,8.57,1.0,36,12,0,3
137042,0,35,24371,2,U,A,0,0.143,51.0,0,26,0,21.0,25.0,,23,13,0,2
44370,1,29,21501,4,H,S,0,0.25,82.0,1,62,1,15.0,4.44,3.0,75,10,13,5
170536,0,41,16173,2,H,A,0,0.158,49.0,0,29,1,19.0,11.25,6.0,0,12,0,3
50137,0,34,29022,3,U,S,1,0.136,,1,84,1,19.0,9.08,4.0,21,14,0,3
5164,0, .,26120,2,U,A,0,0.111,37.0,13,99,1,21.0,11.82,1.0,0,14,6,2
167401,0,03,23523,1,H,A,0,0.095,52.0,0,33,0,19.0,18.33,5.0,54,13,2,2
1434,0,20,18255,5,U,A,0,0.318,33.0,0,83,1,25.0,14.84,2.0,16,23,0,7
67,1,28,12667,4,H,A,3,0.4,79.0,0,89,1,12.0,5.05,1.0,50,24,0,8
67742,1,35,19857,1,U,A,0,0.1,74.0,0,64,1,15.0,7.9,1.0,28,12,14,2
25237,0,47,9382,1,H,N,2,0.143,62.0,0,13,0,21.0,20.0,3.0,25,8,0,1
95802,0,16,13863,0,H,A,0,0.235,79.0,0,29,0,15.0,15.43,2.0,50,8,2,4
52656,0,51,12478,3,U,S,0,0.3,,1,59,1,16.0,3.41,,25,13,0,6
136071,0,04,12154,2,U,S,0,0.19,80.0,1,81,1,19.0,9.17,,23,14,0,4
133038,0,49,9820,0,H,A,0,0.118,41.0,0,38,0,15.0,11.25,4.0,36,11,0,2
164923,0,13,17974,2,H,A,1,0.15,55.0,0,47,1,21.0,12.83,6.0,33,13,0,3
110707,0,51,4852,1,U,F,0,0.143,46.0,0,15,0,20.0,20.0,2.0,34,10,2,1
129453,1,34,21646,6,U,S,0,0.471,69.0,1,28,1,19.0,5.44,4.0,15,12,0,8
156944,0,09,10586,1,U,A,0,0.267,,0,26,0,15.0,6.25,,52,14,0,4
37716,0,09,21049,3,U,A,0,0.3,31.0,0,35,0,19.0,7.09,4.0,39,13,0,6
81616,1,09,12752,3,H,A,0,0.438,,0,47,1,16.0,3.64,4.0,43,16,0,7
146942,0,01,20800,1,H,A,7,0.056,78.0,13,61,1,21.0,10.1,5.0,13,10,6,1
86766,0,43,10108,3,H,A,1,0.263,50.0,0,45,1,19.0,5.0,4.0,20,12,0,5
112532,1,49,13758,3,U,S,3,0.227,,1,72,1,18.0,9.52,,49,13,0,5
33069,1,27,10746,0,H,A,18,0.154,29.0,0,21,0,18.0,13.0,2.0,8,10,0,2
187846,0,13,18911,1,U,E,0,0.25,,0,23,1,16.0,11.4,,51,5,0,2
167253,0,03,27495,2,U,A,0,0.136,27.0,0,45,0,24.0,11.17,,35,12,0,3
81844,0,30,9346,4,H,A,0,0.263,27.0,0,35,1,17.0,7.5,3.0,14,13,0,5
5497,0,08,13725,5,H,S,0,0.316,74.0,1,142,1,17.0,5.21,3.0,55,40,3,6
36774,1,12,16699,1,H,A,0,0.154,53.0,0,22,0,19.0,10.0,6.0,22,10,0,2
168186,1,03,16642,0,U,N,1,0.0,,0,13,0,,20.0,,14,8,0,0
169288,0,16,13927,0,U,A,1,0.211,,0,30,0,18.0,5.5,,40,12,0,4
26979,0,41,14030,1,H,S,0,0.133,83.0,1,50,1,24.0,10.5,1.0,29,8,4,2
110281,0,12,14428,2,H,A,1,0.15,52.0,0,65,1,17.0,9.0,6.0,46,13,9,3
150497,1,14,23333,0,H,N,0,0.167,20.0,0,23,0,15.0,17.5,7.0,27,12,11,2
173811,0,43,10019,2,H,A,0,0.25,,0,35,0,18.0,7.29,6.0,34,12,0,5
121422,0,03,29273,2,U,A,0,0.143,,5,46,1,25.0,12.5,4.0,31,12,7,3
184001,0,42,13694,1,H,A,0,0.125,58.0,0,35,0,19.0,17.0,2.0,31,12,12,2
44517,0,37,10641,1,H,S,0,0.095,81.0,1,76,1,23.0,7.29,2.0,52,12,0,2
104214,1,28,15782,2,H,A,0,0.111,66.0,10,82,1,16.0,8.19,6.0,61,13,2,2
148600,0,07,13757,1,U,F,0,0.333,,0,12,0,17.0,20.0,,37,10,0,1
40516,1,23,47363,0,U,A,0,0.1,82.0,0,53,0,15.0,12.33,7.0,62,12,0,2
25336,0,41,12912,0,U,S,0,0.143,79.0,1,79,1,19.0,9.38,1.0,27,13,0,3
121552,1,01,47349,1,U,F,0,0.143,81.0,0,13,0,21.0,15.0,5.0,33,8,4,1
39963,0,28,27608,1,U,F,0,0.2,77.0,0,14,0,16.0,20.0,1.0,64,12,0,1
169840,0,27,10504,2,H,S,0,0.182,84.0,1,72,1,18.0,12.58,2.0,42,13,0,4
147464,1,13,24286,1,H,F,0,0.2,64.0,0,13,0,17.0,20.0,5.0,43,10,9,1
160782,0,27,16142,0,H,A,0,0.05,54.0,0,38,0,20.0,11.25,6.0,12,13,2,1
78587,0,10,16872,0,H,A,0,0.067,54.0,0,36,0,26.0,13.33,7.0,45,11,0,1
72048,1,49,13152,6,H,S,0,0.563,37.0,1,31,1,17.0,8.08,2.0,34,13,0,9
