CONTROL_NUMBER,DONATED,CLUSTER_CODE,RECENT_STAR_STATUS,CARD_PROM_12,FREQUENCY_STATUS_97NK,DONOR_GENDER,MONTHS_SINCE_LAST_GIFT,LIFETIME_GIFT_RANGE,LIFETIME_PROM,PCT_OWNER_OCCUPIED,MEDIAN_HOUSEHOLD_INCOME,RECENT_RESPONSE_COUNT,LIFETIME_GIFT_AMOUNT,WEALTH_RATING,LIFETIME_MAX_GIFT_AMT,RECENT_AVG_CARD_GIFT_AMT,RECENT_RESPONSE_PROP,FILE_AVG_GIFT,RECENT_CARD_RESPONSE_PROP
32577,0,28,1,6,2,F,20,5.0,58,75,214,3,113.0,3.0,10.0,10.0,0.15,8.69,0.222
159821,0,27,0,6,1,M,19,15.0,61,68,311,2,107.0,2.0,20.0,0.0,0.1,11.89,0.0
148465,0,15,0,4,1,F,24,0.0,18,32,339,1,25.0,,25.0,25.0,0.1,25.0,0.25
48865,0,51,0,5,1,F,18,16.0,48,71,206,1,52.0,5.0,21.0,21.0,0.091,13.0,0.25
9749,0,12,0,6,2,M,16,21.0,79,88,555,1,120.0,9.0,21.0,0.0,0.05,15.0,0.0
86551,0,45,1,3,3,M,16,7.0,53,75,215,4,76.0,6.0,10.0,6.0,0.222,5.43,0.25
106649,1,14,0,5,1,F,26,11.0,51,81,535,1,98.0,9.0,26.0,0.0,0.048,19.6,0.0
168188,0,02,0,6,4,M,18,4.0,26,85,637,4,50.0,,10.0,9.5,0.286,8.33,0.571
147629,0,20,1,6,4,F,15,10.0,37,71,448,6,90.0,,15.0,11.0,0.286,10.0,0.2
109504,0,50,0,4,1,F,17,7.0,69,80,191,1,128.0,3.0,12.0,0.0,0.053,9.14,0.0
49656,0,50,0,6,3,F,19,34.0,32,81,132,4,143.0,,40.0,32.5,0.222,23.83,0.222
5762,0,38,1,8,3,F,13,17.0,99,80,462,6,236.0,3.0,20.0,10.0,0.273,7.61,0.364
48006,1,43,0,6,4,F,16,8.0,24,83,237,4,33.0,,10.0,6.0,0.286,6.6,0.286
149107,0,34,0,6,1,M,17,110.0,60,63,515,2,382.0,,125.0,125.0,0.105,76.4,0.222
178319,1,13,0,6,1,M,18,12.0,38,87,662,1,52.0,9.0,22.0,0.0,0.056,17.33,0.0
4352,0,49,0,5,1,M,24,20.0,73,81,296,1,175.0,2.0,30.0,23.0,0.056,17.5,0.143
6643,1,24,0,5,2,M,7,10.0,70,79,490,3,147.0,7.0,20.0,12.5,0.214,14.7,0.25
106389,0,51,0,5,2,U,15,0.0,20,55,159,2,30.0,,15.0,15.0,0.2,15.0,0.25
153880,1,11,0,6,1,F,22,6.0,40,56,244,2,50.0,8.0,16.0,16.0,0.111,12.5,0.125
153864,1,11,0,6,2,F,17,11.0,52,84,763,3,89.0,9.0,16.0,16.0,0.143,9.89,0.1
55172,1,40,0,6,1,F,20,11.0,55,86,307,2,79.0,7.0,16.0,15.0,0.1,11.29,0.222
84276,1,44,1,5,4,F,17,23.0,84,89,280,11,235.0,2.0,25.0,9.5,0.579,5.34,0.667
93834,0,02,0,5,1,M,16,0.0,14,89,438,1,20.0,,20.0,0.0,0.2,20.0,0.0
149378,0,07,0,6,2,M,17,10.0,39,41,311,2,60.0,3.0,20.0,20.0,0.105,15.0,0.125
94312,1,05,1,6,2,F,18,7.0,58,69,490,3,117.0,8.0,12.0,10.0,0.158,9.75,0.1
91591,1,23,0,4,2,M,19,10.0,46,67,256,1,69.0,6.0,15.0,0.0,0.067,9.86,0.0
92052,1,30,7,5,1,M,18,5.0,74,64,313,3,111.0,4.0,10.0,5.0,0.158,5.55,0.125
82809,0,20,7,6,1,M,16,12.0,51,86,451,3,67.0,5.0,17.0,14.0,0.158,9.57,0.3
15059,0,40,4,5,1,M,27,15.0,84,80,314,3,366.0,2.0,20.0,20.0,0.136,12.2,0.091
151753,0,20,0,6,4,F,15,14.0,26,73,318,5,96.0,,20.0,20.0,0.357,16.0,0.143
67522,0,27,0,5,1,F,26,15.0,33,62,331,1,35.0,,25.0,0.0,0.05,17.5,0.0
32975,1,18,0,4,1,M,17,20.0,52,46,304,1,87.0,3.0,25.0,0.0,0.053,10.88,0.0
38707,1,23,1,6,4,M,17,7.0,37,56,390,7,80.0,,12.0,11.25,0.412,10.0,0.4
111918,1,36,1,4,3,F,18,8.0,59,80,250,4,184.0,7.0,11.0,9.5,0.235,7.08,0.222
68451,0,10,0,4,1,F,25,10.0,47,50,312,1,51.0,4.0,15.0,0.0,0.05,10.2,0.0
128720,0,30,0,6,4,F,18,2.0,31,75,168,7,36.0,,5.0,3.67,0.368,4.0,0.375
154760,0,10,0,4,1,U,26,12.0,32,65,293,1,27.0,,17.0,0.0,0.056,9.0,0.0
43010,1,42,0,6,1,F,22,12.0,46,61,220,2,68.0,2.0,25.0,25.0,0.1,17.0,0.111
14276,1,07,0,6,3,F,18,5.0,38,53,267,3,66.0,,15.0,14.0,0.2,13.2,0.143
90704,0,02,1,6,2,F,18,16.0,70,63,418,3,190.0,8.0,21.0,12.0,0.15,11.18,0.1
55454,0,47,0,4,1,F,20,0.0,23,81,184,2,30.0,,15.0,15.0,0.154,15.0,0.333
90167,0,24,0,6,3,M,18,5.0,32,87,488,4,39.0,,10.0,7.5,0.211,7.8,0.222
87176,0,36,0,4,1,M,17,0.0,14,71,212,1,18.0,,18.0,18.0,0.2,18.0,0.5
80236,0,36,1,6,2,F,22,15.0,60,82,261,4,205.0,2.0,20.0,17.5,0.182,12.81,0.182
79627,1,14,0,6,3,M,17,9.0,52,14,264,3,75.0,9.0,12.0,10.67,0.158,9.38,0.375
154618,0,39,0,6,4,M,20,5.0,35,36,218,5,70.0,,10.0,8.33,0.25,8.75,0.333
53609,0,32,0,4,1,F,22,10.0,25,34,154,2,30.0,,20.0,15.0,0.118,15.0,0.286
25834,0,27,0,6,1,F,18,20.0,32,80,411,1,50.0,7.0,30.0,0.0,0.063,16.67,0.0
62457,0,30,0,3,1,M,23,0.0,17,63,253,1,15.0,,15.0,15.0,0.1,15.0,0.25
27034,0,43,0,6,3,F,18,0.0,31,79,259,5,50.0,,10.0,10.0,0.263,10.0,0.444
79764,0,36,0,5,1,M,16,17.0,59,60,218,1,160.0,4.0,27.0,0.0,0.053,20.0,0.0
188727,0,32,0,6,1,F,5,14.0,53,57,253,3,131.0,2.0,16.0,15.5,0.136,11.91,0.182
11737,0,45,0,11,2,M,20,21.0,74,74,197,3,161.7,5.0,31.0,26.0,0.136,17.97,0.182
90299,0,35,0,6,3,F,18,11.0,46,77,419,6,145.0,8.0,16.0,12.5,0.273,12.08,0.182
82857,1,12,0,6,2,M,20,15.0,68,66,326,3,160.0,6.0,20.0,10.0,0.143,11.43,0.2
130351,0,12,0,4,1,M,17,0.0,13,53,287,1,15.0,,15.0,15.0,0.2,15.0,0.5
171370,0,42,0,6,1,U,18,15.0,25,74,304,2,35.0,,25.0,0.0,0.143,17.5,0.0
93242,0,08,0,6,1,F,22,16.0,50,73,315,2,93.0,5.0,21.0,18.0,0.1,11.63,0.182
190408,1,28,0,2,2,U,19,9.0,36,90,255,3,66.0,3.0,12.0,10.0,0.375,6.6,0.5
46274,0,26,0,6,1,M,19,20.0,67,55,280,1,240.0,6.0,33.0,0.0,0.063,24.0,0.0
117831,0,45,0,4,1,M,23,0.0,22,74,255,2,40.0,,20.0,20.0,0.154,20.0,0.333
140429,1,41,1,6,4,M,15,44.0,64,0,0,3,391.0,,50.0,12.0,0.143,21.72,0.091
103194,0,48,0,3,1,M,24,0.0,15,88,198,1,17.0,,17.0,17.0,0.1,17.0,0.25
60121,0,13,0,6,4,F,17,2.0,64,95,485,8,83.0,,5.0,5.0,0.421,4.88,0.6
67815,0,10,0,5,1,F,15,0.0,12,61,244,1,20.0,,20.0,0.0,0.25,20.0,0.0
49812,1,50,1,5,4,F,19,4.0,73,84,139,11,161.0,5.0,6.0,4.13,0.579,3.66,0.727
116886,0,02,0,4,1,M,26,0.0,22,71,329,2,40.0,,20.0,20.0,0.154,20.0,0.167
159579,0,35,0,6,1,M,18,14.0,52,78,517,1,67.0,1.0,19.0,0.0,0.056,13.4,0.0
4211,1,24,1,6,3,F,18,31.0,79,72,425,5,233.0,8.0,36.0,28.67,0.227,17.92,0.273
59427,0,44,0,6,1,M,17,21.0,46,88,415,2,79.0,0.0,25.0,20.0,0.095,15.8,0.2
43983,0,16,0,3,1,M,21,0.0,14,0,0,1,15.0,,15.0,15.0,0.143,15.0,0.333
44219,0,28,0,6,4,F,18,5.0,34,56,310,5,55.0,,10.0,10.0,0.25,9.17,0.222
174956,1,40,0,4,2,F,15,11.0,24,64,276,4,29.0,,15.0,4.5,0.267,7.25,0.286
13432,0,37,0,5,3,M,19,11.0,76,87,262,6,95.0,3.0,13.0,5.33,0.3,7.31,0.333
56831,1,14,0,6,1,M,17,9.0,39,98,723,2,55.0,9.0,15.0,15.0,0.095,9.17,0.091
55553,1,47,0,4,1,M,24,0.0,17,89,188,1,25.0,,25.0,25.0,0.1,25.0,0.25
160153,0,23,1,6,3,M,16,7.0,69,92,252,6,150.0,6.0,12.0,10.5,0.3,8.82,0.364
25734,0,12,0,5,2,F,18,0.0,21,91,521,2,30.0,,15.0,15.0,0.143,15.0,0.143
53963,0,48,0,6,2,M,15,15.0,36,77,239,3,57.0,,20.0,0.0,0.176,11.4,0.0
29567,0,40,1,3,3,M,17,6.93,48,84,357,4,91.07,5.0,7.0,4.67,0.333,4.55,0.5
73852,1,13,0,6,2,M,22,0.0,36,64,377,2,60.0,8.0,20.0,20.0,0.133,20.0,0.167
151229,0,07,0,6,1,M,18,10.0,43,47,434,2,45.0,3.0,15.0,0.0,0.111,9.0,0.0
83683,0,05,1,5,4,F,15,3.0,36,83,360,10,75.0,,5.0,5.0,0.476,4.69,0.455
25760,1,21,0,6,2,M,18,0.0,18,74,275,1,40.0,,20.0,0.0,0.125,20.0,0.0
61026,1,36,0,5,1,F,16,0.0,15,68,270,1,20.0,,20.0,20.0,0.2,20.0,0.5
73293,0,38,0,5,1,F,20,8.0,69,53,342,4,82.0,8.0,10.0,6.67,0.2,4.82,0.3
85457,0,38,1,6,3,F,18,5.0,76,53,241,3,145.0,5.0,10.0,0.0,0.143,8.53,0.0
3028,0,37,0,6,4,F,6,6.0,51,92,165,8,93.0,,10.0,7.6,0.444,6.64,0.556
69266,0,35,0,6,2,M,17,20.0,45,95,541,2,60.0,,25.0,25.0,0.143,15.0,0.167
190488,1,34,1,6,4,F,19,40.0,77,15,359,8,719.0,8.0,45.0,19.17,0.421,19.43,0.545
137429,1,29,0,4,1,M,24,0.0,17,97,387,1,25.0,,25.0,25.0,0.1,25.0,0.25
93759,0,05,0,4,1,M,21,0.0,15,62,286,1,23.0,,23.0,23.0,0.143,23.0,0.333
118696,0,42,0,4,1,F,17,0.0,13,86,410,1,15.0,,15.0,0.0,0.2,15.0,0.0
50869,0,18,0,6,2,F,19,20.0,68,83,361,2,180.0,,25.0,25.0,0.133,12.0,0.143
91285,0,18,0,4,1,F,26,10.0,39,92,425,1,44.0,6.0,15.0,0.0,0.059,11.0,0.0
75790,0,45,1,6,2,M,19,7.0,71,72,238,3,105.0,3.0,10.0,10.0,0.158,7.0,0.222
15322,0,24,0,6,3,F,19,15.0,30,80,398,5,53.0,,20.0,13.33,0.313,10.6,0.375
46419,1,52,1,5,4,M,15,6.0,81,85,171,9,205.0,,8.0,5.0,0.429,5.0,0.455
24713,0,35,0,4,1,F,17,0.0,13,91,293,1,15.0,,15.0,15.0,0.2,15.0,0.5
67449,0,05,1,4,4,F,17,3.0,33,99,388,5,44.0,7.0,5.0,5.0,0.417,3.14,0.667
28641,0,13,0,6,3,F,19,5.0,20,92,579,2,22.0,,10.0,10.0,0.25,7.33,0.25
119693,0,40,0,6,2,F,22,12.0,36,89,386,3,55.0,7.0,17.0,17.0,0.15,11.0,0.111
28069,0,37,0,5,2,F,24,5.0,33,69,222,1,38.0,0.0,15.0,0.0,0.059,12.67,0.0
153669,0,16,0,6,3,F,21,9.0,34,82,394,5,74.0,,15.0,14.25,0.25,12.33,0.4
42342,0,37,1,5,3,F,14,9.0,71,82,187,4,111.0,,9.0,8.0,0.235,5.84,0.286
49614,0,50,0,2,1,F,15,12.0,24,82,77,2,28.0,,15.0,0.0,0.154,9.33,0.0
8708,1, .,7,5,1,U,15,10.0,117,76,143,4,294.0,0.0,20.0,10.0,0.2,10.5,0.333
9634,0,19,0,5,1,M,26,12.0,60,84,504,0,91.0,4.0,30.0,0.0,0.0,22.75,0.0
14370,1,16,3,5,1,F,18,16.0,113,88,339,1,216.0,4.0,16.0,0.0,0.05,4.5,0.0
131537,1,27,0,6,4,F,16,8.0,32,86,215,6,76.0,,13.0,9.5,0.333,8.44,0.444
57089,0,49,0,6,1,F,25,20.0,34,92,465,2,55.0,,25.0,25.0,0.095,18.33,0.2
14487,0,28,0,6,1,M,6,95.0,73,80,276,1,402.0,8.0,100.0,100.0,0.045,44.67,0.091
116091,0,25,1,6,3,F,21,7.0,35,31,222,6,45.0,,10.0,7.0,0.3,6.43,0.5
1709,0,31,0,8,3,M,17,20.0,51,27,163,5,105.0,,30.0,18.33,0.313,17.5,0.429
177762,0,46,0,6,3,M,16,29.0,56,78,229,3,137.0,3.0,39.0,32.0,0.15,19.57,0.222
7074,0,16,1,4,3,F,25,5.0,110,88,326,8,429.0,5.0,7.0,6.6,0.421,4.52,0.5
187628,1,35,0,1,3,U,17,15.0,19,83,455,4,72.0,,20.0,10.0,0.5,10.29,0.75
80533,0,40,0,5,1,F,23,15.0,65,83,335,2,139.0,8.0,20.0,10.0,0.1,11.58,0.222
116588,0,53,1,5,2,M,15,8.0,70,78,200,4,197.0,3.0,13.0,12.0,0.2,9.85,0.3
139926,1,34,0,6,2,F,17,7.0,24,75,545,3,53.0,,20.0,16.5,0.214,17.67,0.286
118020,0,31,0,5,1,M,18,8.0,57,70,180,2,100.0,,18.0,16.0,0.118,14.29,0.125
131580,0,24,1,6,4,U,15,7.0,30,91,457,6,60.0,,10.0,7.25,0.375,7.5,0.444
106248,0,45,1,6,4,M,16,9.0,77,75,227,5,158.0,2.0,12.0,10.0,0.238,8.78,0.1
44705,1,29,0,5,3,F,18,7.0,34,95,242,3,49.0,,12.0,12.0,0.15,9.8,0.111
36392,0,29,0,6,4,F,18,10.0,44,96,251,6,120.0,3.0,15.0,13.5,0.333,10.91,0.4
147508,1,20,0,4,1,F,19,10.0,23,63,363,2,30.0,,20.0,10.0,0.133,15.0,0.167
165360,0,35,1,5,4,F,17,9.0,80,11,257,8,314.0,7.0,11.0,8.14,0.471,6.16,0.636
116757,0,41,0,6,2,F,24,5.0,23,77,346,3,40.0,,15.0,15.0,0.214,13.33,0.286
78706,0,20,0,6,3,M,17,6.0,59,59,319,4,81.0,7.0,11.0,8.0,0.211,7.36,0.3
113738,0,24,5,4,2,M,15,5.0,51,80,320,3,70.0,4.0,10.0,5.0,0.188,5.83,0.25
149432,0,09,5,4,1,F,23,7.0,59,46,353,3,119.0,0.0,10.0,9.33,0.333,6.26,0.429
121632,0,16,0,6,1,M,24,15.0,37,84,301,1,49.0,5.0,25.0,0.0,0.059,16.33,0.0
187589,0,34,0,2,3,U,15,10.0,17,33,169,4,76.0,,15.0,15.0,0.5,10.86,0.5
69576,0,44,0,6,2,M,18,10.0,27,90,411,3,60.0,,25.0,15.0,0.176,20.0,0.125
81180,0,49,0,5,1,F,15,6.0,30,81,253,2,41.0,,16.0,15.0,0.118,13.67,0.125
132414,0,44,0,6,2,F,21,16.0,65,53,282,2,137.0,,17.0,16.0,0.105,12.45,0.222
21843,0,43,1,6,3,F,18,15.0,80,84,207,3,288.0,2.0,20.0,17.5,0.143,12.52,0.2
74853,0,49,1,6,2,M,20,40.0,79,72,293,3,415.0,7.0,50.0,50.0,0.15,31.92,0.2
99230,0,36,0,5,3,F,19,8.0,20,70,246,2,26.0,,12.0,11.0,0.222,8.67,0.5
21174,0,34,0,6,2,F,17,10.0,20,82,507,2,110.0,,60.0,55.0,0.286,55.0,0.5
172156,0,13,3,5,2,M,15,13.0,39,80,504,5,84.0,7.0,18.0,12.0,0.294,10.5,0.333
109961,1,50,0,6,1,F,18,15.0,22,85,194,3,30.0,,20.0,5.0,0.231,10.0,0.167
5967,1,53,0,5,1,M,6,5.0,105,93,167,3,210.0,4.0,10.0,10.0,0.176,8.08,0.143
168788,0,08,0,4,1,M,26,10.0,38,41,252,2,34.0,,15.0,0.0,0.133,8.5,0.0
81696,0,21,1,4,3,F,18,9.0,78,62,246,7,178.25,1.0,10.0,4.67,0.333,4.35,0.3
171989,0,08,0,6,2,F,17,8.0,63,55,194,2,105.0,0.0,13.0,11.0,0.1,10.5,0.222
113951,0,45,0,4,1,F,17,22.0,35,67,174,1,92.0,6.0,25.0,0.0,0.091,6.57,0.0
38165,1,06,0,6,3,F,15,12.0,57,63,414,3,114.0,6.0,17.0,0.0,0.143,10.36,0.0
55308,0,13,0,6,2,F,23,9.0,61,89,376,3,69.0,9.0,12.0,10.0,0.158,6.9,0.125
35046,0,35,0,6,4,F,18,4.52,43,82,410,5,67.52,,7.52,6.0,0.263,5.19,0.2
25576,1,11,0,2,1,M,16,12.0,34,55,317,1,86.0,7.0,15.0,0.0,0.083,7.82,0.0
146713,0,33,9,5,1,M,18,20.0,36,74,345,1,63.0,3.0,25.0,0.0,0.059,12.6,0.0
62795,1,43,0,6,2,F,15,0.0,24,89,273,3,80.0,,20.0,20.0,0.214,20.0,0.286
3283,0,45,0,6,2,F,16,15.0,75,78,245,2,99.0,,20.0,10.0,0.118,9.9,0.125
43061,0,23,0,4,1,U,24,0.0,19,99,1500,1,25.0,,25.0,25.0,0.1,25.0,0.25
121251,0,21,0,6,3,F,15,15.0,38,69,239,2,61.0,0.0,20.0,11.0,0.1,12.2,0.111
62417,0,30,0,6,2,M,18,40.0,31,74,201,3,100.0,,50.0,40.0,0.176,25.0,0.25
156485,1,03,0,4,1,F,26,9.0,67,43,403,1,94.0,,12.0,0.0,0.063,6.27,0.0
31217,0,36,3,6,1,F,19,6.0,69,67,265,2,91.0,3.0,10.0,6.0,0.1,5.35,0.111
132907,0,44,12,5,1,F,25,10.0,74,63,403,1,133.0,4.0,13.0,0.0,0.053,7.82,0.0
145412,0,20,1,6,4,F,18,2.0,33,66,474,6,74.0,,12.0,10.5,0.316,10.57,0.444
175833,0,11,0,5,1,F,22,9.0,66,37,241,2,121.0,9.0,19.0,19.0,0.1,15.13,0.111
92861,0,08,0,4,1,M,17,0.0,13,56,279,1,15.0,,15.0,15.0,0.2,15.0,0.5
180182,0,13,0,6,4,F,19,6.0,24,94,452,4,48.0,,12.0,10.67,0.286,9.6,0.429
35365,0,48,4,5,1,M,26,17.0,74,83,244,4,228.0,4.0,20.0,15.5,0.25,10.36,0.2
172235,0,11,0,6,1,U,18,20.0,44,68,432,2,81.0,1.0,25.0,20.0,0.095,13.5,0.091
179111,1,14,0,6,2,M,19,17.0,57,89,583,3,100.0,9.0,20.0,18.33,0.158,12.5,0.333
140701,0,52,0,5,1,F,25,22.0,70,67,149,1,147.0,,25.0,0.0,0.059,13.36,0.0
121402,1,24,1,5,3,M,15,10.0,81,85,500,5,255.0,8.0,15.0,5.0,0.25,8.79,0.5
20341,1,23,1,5,3,M,15,7.0,54,83,367,5,94.0,,10.0,7.0,0.333,7.23,0.333
35657,0,15,0,6,1,F,21,20.0,33,80,275,2,42.0,,25.0,15.0,0.105,10.5,0.222
105645,0,40,0,4,1,M,18,15.0,46,72,304,2,88.0,,20.0,0.0,0.143,8.0,0.0
101263,1,53,0,6,3,F,16,7.0,42,78,162,4,38.0,1.0,10.0,8.0,0.267,6.33,0.167
71104,0,38,4,6,1,F,19,12.0,71,87,357,2,202.0,4.0,17.0,15.0,0.1,9.62,0.1
70492,0,53,0,6,1,F,20,5.0,27,85,142,3,50.0,,20.0,17.5,0.188,16.67,0.25
91288,0,12,1,6,2,M,21,36.0,57,79,466,3,195.0,8.0,46.0,43.0,0.15,21.67,0.2
42005,0,08,1,5,2,F,17,8.0,69,59,213,2,73.0,2.0,10.0,0.0,0.118,6.08,0.0
17633,0,14,0,5,1,F,27,15.0,45,85,658,1,115.0,9.0,35.0,0.0,0.045,28.75,0.0
47695,0,51,0,6,4,F,16,3.0,25,79,157,5,35.0,,8.0,6.5,0.333,7.0,0.286
40396,0,40,0,5,2,M,21,7.0,71,93,410,4,104.0,,10.0,6.0,0.19,5.2,0.1
89341,0,12,0,4,1,U,19,10.0,20,89,481,2,30.0,,20.0,10.0,0.167,15.0,0.167
176697,1,16,0,3,1,M,19,0.0,13,73,285,1,15.0,,15.0,15.0,0.25,15.0,0.5
174713,0,30,0,6,2,M,18,20.0,51,37,217,2,69.0,1.0,25.0,0.0,0.111,13.8,0.0
78316,0,08,0,6,2,F,17,19.0,58,65,270,3,90.0,2.0,20.0,10.0,0.143,9.0,0.1
116350,0,39,0,6,2,F,18,15.0,31,77,338,2,40.0,,20.0,20.0,0.105,13.33,0.125
166578,0,20,0,5,1,F,23,10.0,64,58,338,2,117.0,4.0,15.0,13.0,0.118,9.75,0.25
42262,0,35,0,6,2,M,19,12.0,61,93,438,4,111.0,8.0,15.0,13.5,0.182,8.54,0.182
91715,0,12,0,6,1,F,24,5.0,25,94,474,2,45.0,,25.0,22.5,0.143,22.5,0.286
156437,1,07,0,4,1,M,16,0.0,13,29,315,1,15.0,,15.0,15.0,0.2,15.0,0.5
171626,0,12,1,6,2,M,19,11.0,77,86,183,3,275.0,4.0,16.0,14.5,0.136,11.96,0.182
176931,0,51,1,6,4,F,17,7.0,37,68,191,8,106.0,,10.0,7.86,0.421,7.07,0.7
86846,0,45,0,6,1,M,17,15.0,59,77,178,1,107.0,1.0,25.0,22.0,0.056,17.83,0.111
172846,1,27,0,6,2,M,18,25.0,59,85,406,1,127.0,3.0,30.0,30.0,0.048,14.11,0.091
85487,0,45,1,5,3,F,20,7.0,61,81,184,4,89.0,1.0,10.0,6.0,0.2,6.36,0.111
66663,0,12,0,6,4,F,18,12.0,44,99,574,4,86.0,,17.0,17.0,0.2,9.56,0.111
24144,0,26,0,4,1,F,24,0.0,18,67,268,1,25.0,,25.0,25.0,0.1,25.0,0.25
3312,1,34,0,9,4,M,6,10.0,46,58,397,6,103.0,,15.0,10.5,0.375,11.44,0.25
154946,0,39,0,4,1,F,18,10.0,35,87,340,1,50.0,,20.0,20.0,0.125,16.67,0.333
33359,1,20,1,6,4,F,15,9.0,67,74,357,6,118.0,8.0,12.0,9.75,0.353,8.43,0.444
37785,0,10,1,6,2,F,21,9.5,69,36,161,4,100.5,0.0,11.0,10.0,0.2,4.79,0.273
90080,1,16,0,5,2,F,15,10.0,25,95,321,2,50.0,,20.0,20.0,0.143,16.67,0.167
176890,1,39,0,4,4,F,19,8.0,26,62,305,4,45.0,,10.0,6.5,0.25,5.63,0.222
148918,1,25,0,4,1,F,19,5.0,30,56,322,1,37.0,,15.0,15.0,0.059,12.33,0.143
6931,0,18,0,7,2,M,13,20.0,82,76,394,1,206.0,4.0,26.0,19.0,0.056,17.17,0.111
90182,0,34,0,4,3,F,17,9.0,37,55,373,3,75.0,7.0,10.0,5.0,0.214,6.82,0.167
132822,0,41,0,6,1,F,21,28.28,58,75,266,3,120.28,9.0,33.28,12.0,0.143,13.36,0.182
170243,0,46,1,6,1,M,21,39.0,75,62,203,3,338.5,0.0,44.0,22.5,0.143,19.91,0.182
191491,0, .,0,4,1,U,19,10.0,55,91,363,1,86.0,2.0,15.0,0.0,0.083,9.56,0.0
18200,0,47,0,6,2,F,19,20.0,28,55,259,3,42.0,,25.0,5.0,0.214,10.5,0.167
151317,0,19,0,6,2,F,18,15.0,46,83,451,3,102.0,6.0,20.0,20.0,0.136,12.75,0.091
9287,1,18,1,6,3,M,18,7.0,72,83,420,6,180.0,5.0,10.0,8.0,0.3,7.2,0.273
30551,0,42,0,4,1,M,23,0.0,15,63,327,1,25.0,,25.0,25.0,0.143,25.0,0.333
178563,1,24,0,6,3,M,16,5.0,32,93,533,4,43.0,,10.0,9.67,0.222,8.6,0.375
183954,1,30,0,6,2,M,22,15.0,29,82,243,3,35.0,,20.0,12.5,0.176,11.67,0.25
88055,0,13,0,4,1,U,26,20.0,71,76,583,1,172.0,9.0,25.0,0.0,0.059,14.33,0.0
77298,0,35,0,5,2,F,15,6.0,23,88,517,3,39.0,,16.0,16.0,0.231,13.0,0.167
138528,1,17,0,6,1,M,21,21.0,49,61,265,1,92.0,6.0,26.0,26.0,0.056,18.4,0.125
64388,1,27,4,5,1,M,21,9.0,78,90,423,2,189.0,8.0,14.0,14.0,0.111,8.22,0.125
48778,0,11,1,6,4,F,18,35.0,49,42,392,5,176.0,9.0,40.0,15.67,0.227,12.57,0.273
26878,0,43,1,6,4,M,16,3.0,39,84,212,13,69.0,,5.0,3.63,0.684,3.29,0.8
56696,0,16,0,6,3,M,18,5.0,22,91,378,4,27.0,,10.0,5.0,0.286,6.75,0.167
48054,0,42,0,6,1,M,23,10.0,40,48,334,2,45.0,,15.0,12.5,0.105,9.0,0.25
44060,1,28,0,5,1,M,26,40.0,51,77,392,2,140.0,8.0,50.0,25.0,0.095,28.0,0.1
60337,0,17,0,5,3,F,15,7.0,21,47,296,4,24.0,,10.0,7.5,0.333,6.0,0.4
183541,0,40,0,4,1,M,16,20.0,52,0,0,2,120.0,,25.0,25.0,0.091,17.14,0.091
185304,1,35,1,6,2,M,6,20.0,62,94,625,4,213.0,9.0,25.0,20.0,0.333,15.21,0.375
52173,0,36,0,6,1,F,21,5.0,25,78,146,3,55.0,,20.0,20.0,0.214,18.33,0.25
66000,0,22,12,6,1,F,17,10.0,59,81,348,2,98.0,4.0,15.0,0.0,0.1,10.89,0.0
81289,0,30,1,6,2,M,18,8.0,57,75,239,3,82.0,1.0,13.0,10.0,0.15,9.11,0.111
123090,0,30,1,2,3,F,19,8.0,47,42,208,2,86.0,,10.0,5.0,0.182,4.78,0.25
72721,0,51,0,6,1,F,24,17.0,60,86,256,2,119.0,3.0,20.0,0.0,0.1,13.22,0.0
78581,0,05,0,4,1,F,18,10.0,21,68,288,2,30.0,,20.0,15.0,0.154,15.0,0.333
180787,1,38,0,4,1,M,17,0.0,14,49,206,1,20.0,,20.0,20.0,0.2,20.0,0.5
122517,0,45,12,6,1,F,18,20.0,72,79,198,1,220.0,2.0,25.0,0.0,0.053,18.33,0.0
90849,0,30,0,5,2,F,17,15.0,47,78,304,2,55.0,,20.0,10.0,0.154,11.0,0.167
120948,0,03,0,2,1,F,15,10.0,28,72,365,2,30.0,,15.0,12.5,0.125,10.0,0.333
56345,0,49,0,6,2,F,24,9.0,55,82,273,3,98.0,5.0,14.0,12.0,0.158,9.8,0.2
106161,1,53,1,4,3,F,16,6.0,69,79,187,8,144.0,1.0,8.0,4.86,0.5,4.97,0.778
5906,0,09,0,5,1,M,18,10.0,57,34,264,3,72.0,2.0,15.0,11.0,0.2,9.0,0.286
148351,0,11,1,5,3,M,18,5.0,43,62,551,6,59.0,8.0,7.0,5.6,0.333,4.54,0.5
164372,1,15,0,6,3,M,16,15.0,57,33,402,4,140.0,7.0,21.0,20.33,0.182,14.0,0.273
80571,0, .,0,6,2,F,22,13.0,32,89,217,2,39.0,,16.0,16.0,0.1,9.75,0.1
16291,0,36,0,6,1,F,19,5.0,24,60,236,2,55.0,,30.0,0.0,0.143,27.5,0.0
47419,0,13,0,5,1,F,26,13.0,45,67,398,2,51.0,9.0,16.0,10.0,0.1,6.38,0.1
94379,0,08,0,6,1,U,18,23.0,53,64,345,1,115.0,5.0,26.0,25.0,0.053,16.43,0.1
80246,0,53,0,4,1,M,26,9.0,65,82,261,1,58.0,,10.0,0.0,0.063,3.05,0.0
