CONTROL_NUMBER,DONATED,CLUSTER_CODE,LIFETIME_MIN_GIFT_AMT,SES,LIFETIME_PROM,PCT_ATTRIBUTE1,LIFETIME_AVG_GIFT_AMT,NUMBER_PROM_12,RECENT_AVG_CARD_GIFT_AMT,LAST_GIFT_AMT,RECENCY_STATUS_96NK,RECENT_RESPONSE_COUNT,FILE_AVG_GIFT,LIFETIME_CARD_PROM,PCT_ATTRIBUTE4,PER_CAPITA_INCOME,DONOR_GENDER,PEP_STAR,MEDIAN_HOME_VALUE
153708,1,07,15.0,2,13,0,15.0,11,15.0,15.0,F,1,15.0,5,0,21369,F,0,1406
61551,0,31,3.0,3,61,1,5.47,13,5.33,10.0,S,5,5.47,23,31,9307,F,1,445
114405,0,43,5.0,2,59,0,14.33,11,0.0,15.0,A,1,14.33,19,33,8321,M,0,233
134752,0,24,5.0,1,84,1,20.14,12,19.0,20.0,S,3,20.14,32,38,15627,M,1,718
11048,0,07,3.0,2,68,0,7.92,19,10.0,10.0,A,5,7.92,19,44,14868,F,0,769
125133,0,13,3.0,1,41,0,7.6,11,0.0,15.0,A,1,7.6,15,67,46516,F,0,2106
186647,0,14,3.0,1,57,0,7.0,16,5.0,3.0,A,2,7.0,23,0,9533,M,0,624
143592,0,03,25.0,1,43,0,26.0,13,30.0,30.0,A,2,26.0,18,63,28669,F,0,4720
105335,0,45,5.0,2,55,1,14.55,10,17.5,20.0,S,3,14.55,25,46,9532,F,1,246
133932,1,51,3.0,3,58,0,4.56,14,5.0,6.0,S,6,4.56,22,37,8170,M,1,0
5770,0,40,5.0,2,81,0,12.64,16,0.0,17.0,A,1,12.64,35,29,11236,F,0,502
139381,0,10,3.0,4,38,0,8.21,16,8.07,10.0,S,9,8.21,15,43,6159,F,1,318
155397,0,08,5.0,3,44,6,9.67,12,11.5,13.0,S,4,9.67,17,14,11955,F,1,861
29129,0,46,5.0,2,60,0,10.83,12,20.0,20.0,A,2,10.83,25,37,14846,M,1,804
59304,0,35,3.0,1,63,1,8.73,13,0.0,13.0,A,5,8.73,25,22,27959,M,1,1531
95260,1,44,1.0,2,80,1,2.58,14,2.63,3.0,S,13,2.58,35,21,14680,M,1,716
28369,0,15,5.0,1,26,0,16.25,14,15.0,25.0,A,4,16.25,11,39,27463,F,0,1472
181070,0,40,10.0,2,26,0,13.33,12,0.0,20.0,A,2,13.33,12,19,14966,M,0,1197
162055,0,06,10.0,2,29,0,17.5,12,0.0,25.0,A,1,17.5,12,30,11999,F,0,2399
126317,0,30,5.0,3,76,0,9.33,12,0.0,12.0,A,1,9.33,28,41,4456,M,1,327
154938,0,40,5.0,2,37,1,14.5,11,16.0,20.0,S,3,14.5,17,52,12988,F,1,1244
32278,0,24,5.0,1,66,0,6.92,13,10.0,10.0,A,3,6.92,29,55,25555,F,1,1187
174788,0,36,10.0,2,22,0,13.33,7,10.0,20.0,A,3,13.33,10,33,11365,F,0,433
18911,0,49,5.0,2,53,0,15.0,12,0.0,25.0,A,1,15.0,21,24,12046,F,0,545
129698,0,14,3.0,1,59,0,9.82,13,0.0,15.0,S,3,9.82,24,22,22565,U,1,995
5733,1,48,3.0,2,75,0,8.57,18,10.0,7.0,S,5,8.57,27,54,8827,M,1,569
171354,0,40,10.0,2,61,0,14.17,12,0.0,18.0,A,1,14.17,28,41,17084,F,1,1808
122648,0,40,25.0,2,34,0,27.5,11,0.0,30.0,A,0,27.5,14,2,14513,F,0,531
88136,0,20,5.0,2,38,0,9.45,13,10.5,12.0,S,8,9.45,16,46,16768,F,1,1380
159550,1,48,5.0,2,55,0,11.2,15,0.0,15.0,A,2,11.2,21,61,11984,M,1,838
114954,0,41,5.0,3,52,0,13.63,12,19.0,21.0,A,4,13.63,21,45,8800,F,1,281
35463,1,22,5.0,1,67,0,20.0,11,20.0,20.0,A,2,20.0,28,26,25787,M,1,1028
34328,0,24,3.0,1,65,0,6.8,11,13.0,13.0,A,3,6.8,26,22,14028,F,1,620
12973,0,11,5.0,1,83,2,10.56,25,0.0,15.0,A,1,10.56,25,8,33494,M,1,2913
9167,0,12,5.0,1,111,0,12.11,23,15.0,17.0,A,3,12.11,32,34,17587,F,1,1039
98374,1,28,5.0,2,72,0,6.22,13,9.0,10.0,A,5,6.22,30,53,11979,F,1,376
172258,0,07,5.0,2,24,3,5.88,5,6.5,5.0,S,4,5.88,11,10,17689,F,1,919
47738,1,51,5.0,3,54,0,8.17,8,0.0,13.0,S,2,8.17,20,33,10063,F,1,419
91101,1,18,10.0,2,51,0,16.4,10,20.0,20.0,A,1,16.4,19,9,16731,M,1,889
165360,0,35,2.0,1,80,0,6.16,11,8.14,5.0,S,8,6.16,32,10,19602,F,1,2750
6756,0,27,3.0,2,95,0,7.0,30,5.0,10.0,S,3,7.0,30,12,10227,F,1,1438
57349,1,26,3.0,2,43,0,6.0,13,6.5,7.0,A,6,6.0,18,45,15832,F,0,685
62699,0,51,2.0,3,75,0,3.38,13,2.67,2.0,S,7,3.38,31,29,10405,F,1,294
90566,1,27,3.0,2,54,0,8.43,9,0.0,15.0,A,1,8.43,23,42,13716,F,0,1181
123180,0,42,3.0,1,52,0,10.33,13,15.0,15.0,A,6,10.33,20,6,15183,M,0,561
72009,0,45,3.0,2,64,0,8.44,12,0.0,10.0,A,1,8.44,28,39,10754,F,1,553
130492,0,04,5.0,2,48,1,14.5,10,0.0,23.0,A,1,14.5,15,40,21067,F,1,1113
168044,1,14,5.0,1,42,0,13.0,13,20.0,20.0,A,2,13.0,18,16,20468,F,0,2577
99885,0,36,5.0,2,53,0,14.0,13,0.0,20.0,A,1,14.0,21,27,11849,U,1,585
83933,0,21,5.0,3,54,0,13.0,13,0.0,30.0,A,2,13.0,21,41,11227,M,0,626
93103,0,01,5.0,1,34,0,9.6,14,12.0,13.0,A,3,9.6,13,37,44177,F,0,3357
93816,0,05,5.0,2,66,0,10.22,13,0.0,18.0,A,2,10.22,30,43,16050,M,0,1072
2599,0,24,10.0,1,25,0,13.67,21,12.5,16.0,F,2,13.67,10,32,17926,F,1,886
790,1,46,3.0,2,67,0,8.36,16,0.0,15.0,A,1,8.36,24,29,12400,M,1,580
170866,0,11,5.0,1,29,0,7.5,12,8.0,10.0,S,5,7.5,13,14,20470,F,1,1695
68472,0,16,35.0,2,12,0,35.0,10,0.0,35.0,F,1,35.0,6,41,14357,F,0,769
9727,1,02,25.0,1,68,0,81.25,25,25.0,100.0,A,3,81.25,16,49,81205,F,0,5908
32091,0,36,3.0,2,68,1,7.06,15,11.0,11.0,S,3,7.06,27,26,8705,U,1,576
130185,1,08,1.0,3,58,0,3.6,12,6.0,3.0,S,7,3.6,27,28,10199,F,1,607
60423,0,16,3.0,2,67,1,5.26,9,7.5,10.0,A,3,5.26,24,38,13820,U,1,697
33003,1,24,5.0,1,38,25,7.38,16,8.0,10.0,A,7,7.38,14,24,19039,F,0,831
4211,1,24,5.0,1,79,0,17.92,18,28.67,25.0,S,5,17.92,26,22,25784,F,1,919
183528,0,30,4.0,3,72,0,7.25,12,11.5,11.0,A,2,7.25,31,33,10641,F,1,393
128724,0,19,3.0,2,66,0,15.94,12,22.0,35.0,S,3,15.94,27,31,11855,M,1,675
28003,1,24,5.0,1,39,0,9.2,10,0.0,15.0,A,1,9.2,15,10,23530,F,0,1671
76437,0,49,1.0,2,71,0,7.72,12,11.67,10.0,S,4,7.72,33,33,11538,M,1,576
130697,0,24,10.0,1,60,0,44.29,14,50.0,100.0,A,2,44.29,24,38,11545,F,0,663
56120,1,41,3.0,3,75,1,6.63,13,11.0,15.0,A,3,6.63,32,50,14374,F,1,518
135638,0,10,25.0,4,14,3,25.0,12,25.0,25.0,F,1,25.0,6,17,8780,F,0,541
31496,0,46,10.0,2,22,0,15.0,11,0.0,20.0,A,1,15.0,9,21,12154,M,0,531
19314,0,50,5.0,3,75,0,10.94,13,15.0,15.0,S,3,10.94,33,34,8396,F,1,288
90476,0,22,25.0,1,48,1,35.0,13,25.0,50.0,A,3,35.0,21,38,21123,F,1,1110
172301,1,02,5.0,1,37,0,12.75,14,17.5,15.0,A,2,12.75,14,59,17774,M,1,1486
111906,0,51,3.0,3,62,1,12.7,11,40.0,40.0,A,1,12.7,26,34,8776,F,0,280
27597,1,35,2.0,1,59,0,5.8,13,5.0,10.0,A,5,5.8,23,17,17344,M,1,991
121710,0,17,5.0,2,50,0,13.83,10,36.0,36.0,A,1,13.83,20,15,13870,F,0,562
117076,1,21,4.0,3,52,0,7.94,9,10.0,10.0,A,2,7.94,19,39,7325,F,1,548
62463,0,40,5.0,2,37,0,11.0,12,12.0,15.0,A,4,11.0,16,39,15288,F,0,545
37519,0,17,10.0,2,22,0,10.67,13,10.0,12.0,N,3,10.67,9,17,11510,F,0,736
165606,0,08,4.0,3,47,0,7.08,8,8.4,9.0,S,6,7.08,19,61,16568,F,1,1609
29589,1,21,3.0,3,53,0,8.17,13,8.0,8.0,S,5,8.17,22,29,10847,M,1,453
162159,0,02,5.0,1,47,0,11.57,6,15.0,15.0,A,3,11.57,19,30,14934,M,1,2664
103857,1,51,5.0,3,59,0,17.5,13,25.0,15.0,A,2,17.5,22,37,8347,M,0,278
109246,0,27,5.0,2,43,0,11.0,10,0.0,15.0,A,1,11.0,15,13,11461,F,0,568
130047,0,10,20.0,4,13,0,20.0,10,20.0,20.0,F,1,20.0,5,26,8683,F,0,660
167764,0,02,4.0,1,75,0,9.77,14,12.4,4.0,S,10,9.77,29,36,34649,M,1,3305
128326,0,45,5.0,2,35,1,7.88,12,9.67,8.0,A,6,7.88,15,29,9673,F,0,342
180537,0,40,7.0,2,51,0,17.13,13,20.0,22.0,A,4,17.13,20,14,14642,M,1,1400
93174,0,01,5.0,1,32,0,11.58,13,11.14,15.0,S,10,11.58,14,21,39151,F,1,0
111875,0,39,5.0,2,68,0,9.67,12,0.0,10.0,A,1,9.67,26,30,11351,F,1,552
12330,1, .,3.0,?,87,0,41.83,27,0.0,100.0,A,2,41.83,31,0,17543,M,1,1326
153527,0,02,5.0,1,60,0,9.5,11,0.0,15.0,A,2,9.5,30,69,19563,F,0,2941
49449,0,22,5.0,1,54,3,11.69,15,12.75,12.0,S,7,11.69,20,12,9428,F,1,458
149152,1,14,20.0,1,11,0,20.0,9,0.0,20.0,F,1,20.0,5,40,54642,M,0,4507
61533,0,39,10.0,2,22,0,13.0,10,13.0,16.0,A,2,13.0,9,25,12845,M,0,563
12348,0,23,20.0,1,76,0,57.86,27,100.0,100.0,A,2,57.86,23,51,31785,M,0,1504
25029,0,42,3.0,1,22,0,5.8,14,6.33,7.0,N,4,5.8,9,32,19076,F,1,675
122353,0,49,5.0,2,61,0,14.0,10,20.0,20.0,A,2,14.0,27,23,11020,F,0,540
144415,0,15,20.0,1,77,4,27.8,13,30.0,30.0,A,1,27.8,31,22,24097,F,1,3613
20302,1,50,1.0,3,68,1,3.82,13,5.0,3.0,S,8,3.82,27,38,9283,U,1,401
65136,1,35,10.0,1,25,0,42.5,13,42.5,75.0,A,2,42.5,11,10,17633,F,0,886
56040,0,43,5.0,2,17,0,6.67,11,5.0,10.0,N,2,6.67,5,34,8765,M,0,426
109235,0,39,10.0,2,34,0,12.25,13,0.0,12.0,A,3,12.25,13,19,10541,F,0,588
69445,1,35,20.0,1,15,0,20.0,10,20.0,20.0,F,1,20.0,6,21,20135,M,0,1472
9770,0,24,0.0,1,81,3,12.08,32,20.0,10.0,S,2,12.08,25,49,18960,F,1,862
113891,1,45,4.0,2,47,1,8.54,12,10.43,10.0,E,7,8.54,18,55,10700,M,1,290
47889,0,31,3.0,3,72,1,6.95,16,0.0,11.0,A,2,6.95,29,47,15699,U,1,871
104533,0,35,5.0,1,28,0,9.8,14,9.67,13.0,A,5,9.8,11,21,22459,U,0,1110
177543,0,37,20.0,2,15,0,20.0,7,20.0,20.0,N,1,20.0,6,65,11807,F,0,713
58884,0,43,5.0,2,27,0,5.17,12,5.0,5.0,S,4,5.17,12,34,11519,F,1,390
164733,0,14,3.0,1,52,0,8.71,13,15.0,15.0,A,2,8.71,22,19,22390,M,0,2469
85438,0,49,5.0,2,45,0,11.14,13,0.0,16.0,A,2,11.14,18,23,9828,F,0,500
96206,0,49,5.0,2,24,1,5.0,11,5.0,5.0,A,4,5.0,10,33,11679,M,0,306
31108,0,32,20.0,3,22,0,20.0,10,20.0,20.0,A,1,20.0,9,37,8362,F,0,429
169190,0,46,15.0,2,48,0,24.83,12,15.0,15.0,A,2,24.83,20,48,12799,M,0,1026
33922,0,17,15.0,2,23,10,18.0,10,18.0,21.0,A,2,18.0,9,23,13724,M,0,651
126607,0,36,3.0,2,23,0,5.75,12,6.0,5.0,A,4,5.75,10,42,10801,M,1,505
164296,1,17,1.0,2,39,3,5.94,9,8.5,15.0,A,5,5.94,13,36,16016,F,1,911
137111,0,18,10.0,2,28,2,13.33,12,15.0,20.0,A,2,13.33,13,17,12549,U,0,863
97227,0,43,3.0,2,81,0,21.0,12,0.0,15.0,A,1,21.0,32,35,10382,M,1,362
100263,0,13,3.0,1,30,0,10.5,12,10.0,11.0,A,5,10.5,12,55,30632,F,0,2005
187990,0,24,5.0,1,34,1,22.5,7,25.0,25.0,E,3,22.5,15,17,14389,F,1,822
181236,0,44,10.0,2,24,3,20.0,13,10.0,30.0,A,2,20.0,11,17,16536,F,0,979
123156,0,14,3.0,1,75,0,6.41,10,10.0,15.0,A,2,6.41,28,39,8872,F,1,574
155603,0,25,5.0,2,53,0,10.25,12,0.0,15.0,A,2,10.25,20,11,12562,F,0,1500
61438,0,28,5.0,2,22,0,7.33,13,5.0,10.0,N,3,7.33,9,40,15029,M,0,579
34485,0,47,20.0,2,13,0,20.0,8,20.0,20.0,N,1,20.0,5,34,11840,M,0,539
22557,0,42,5.0,1,24,0,15.0,13,15.0,25.0,A,2,15.0,10,18,14474,U,0,858
86387,1,49,5.0,2,20,0,10.0,12,10.0,15.0,N,2,10.0,9,29,11687,M,0,338
64037,0,12,10.0,1,67,0,17.2,14,15.0,10.0,S,4,17.2,24,18,17288,M,1,887
31394,0,47,4.0,2,52,0,5.27,12,0.0,5.0,S,4,5.27,21,22,11566,M,1,513
185460,0,13,5.0,1,85,2,15.91,25,25.0,25.0,A,1,15.91,33,39,37227,M,1,2083
21157,0,39,5.0,2,20,0,12.5,10,5.0,20.0,A,2,12.5,8,29,10220,F,0,527
8489,0,20,10.0,2,103,2,12.19,36,0.0,15.0,A,0,12.19,30,46,15102,M,1,1910
161231,0,40,3.0,2,63,1,6.65,12,7.25,8.0,S,5,6.65,26,47,7423,M,1,602
98518,0,42,3.0,1,54,0,12.3,14,15.0,15.0,A,5,12.3,21,16,15945,F,0,738
61222,0,12,10.0,1,47,0,13.2,12,16.0,16.0,A,2,13.2,17,39,26265,F,0,1263
151599,0,09,3.0,3,67,2,6.14,8,10.0,10.0,S,3,6.14,27,30,14356,F,1,1594
78009,1,40,20.0,2,11,1,20.0,10,20.0,20.0,F,1,20.0,5,30,14328,F,0,804
151913,0,27,5.0,2,37,0,9.5,9,16.0,16.0,A,1,9.5,13,13,16965,F,0,2158
148867,0,24,5.0,1,58,0,15.14,13,17.0,25.0,A,4,15.14,21,12,19455,M,1,2377
149790,0,09,10.0,3,55,0,16.17,13,0.0,25.0,A,1,16.17,21,43,13437,M,0,1887
153623,0,28,2.0,2,52,2,4.68,12,5.0,10.0,S,3,4.68,25,62,19043,F,1,1845
39515,0,17,5.0,2,61,0,14.25,13,18.0,20.0,A,5,14.25,25,34,19730,M,1,908
108447,1,16,3.0,2,44,1,6.25,14,10.0,10.0,A,3,6.25,19,39,12713,F,0,764
64062,0,49,5.0,2,62,0,9.14,13,10.0,10.0,S,3,9.14,22,19,12066,M,1,596
41899,1,08,5.0,3,57,0,7.85,11,10.0,10.0,A,5,7.85,24,48,13341,M,1,618
181462,1,42,5.0,1,58,2,15.33,13,0.0,23.0,A,1,15.33,23,28,12859,F,0,978
133872,0,40,5.0,2,56,0,11.17,15,14.0,6.0,A,5,11.17,21,26,13433,F,0,654
154245,1,42,15.0,1,46,0,16.5,13,19.0,19.0,A,2,16.5,17,49,5273,F,0,596
25626,0,32,25.0,3,23,0,25.0,14,25.0,25.0,N,3,25.0,10,5,6820,F,0,588
51149,0,36,3.0,2,58,0,6.1,13,5.0,5.0,S,5,6.1,22,34,10381,M,1,429
147916,0,03,5.0,1,31,2,8.5,15,11.67,10.0,A,4,8.5,12,52,13158,F,0,2042
188133,1,41,3.0,3,32,0,4.75,7,5.0,3.0,E,5,4.75,13,0,16643,F,1,828
188841,1,24,15.0,1,25,0,16.0,16,16.0,15.0,N,3,16.0,9,51,14894,F,0,848
36298,0,29,5.0,2,33,0,14.25,13,20.0,20.0,A,3,14.25,12,79,18509,F,0,1297
188316,1,21,5.0,3,71,8,13.1,23,0.0,25.0,A,2,13.1,27,0,10910,F,1,661
53764,0,14,10.0,1,37,0,15.0,14,15.0,20.0,A,7,15.0,15,10,29345,F,1,1754
86563,0,38,10.0,2,38,0,12.75,9,0.0,15.0,A,2,12.75,14,50,11937,M,0,557
34114,0,27,10.0,2,32,12,18.5,14,18.5,20.0,A,3,18.5,12,33,13572,M,0,627
178884,1,18,5.0,2,23,0,15.0,13,15.0,25.0,N,2,15.0,9,28,14816,M,0,1244
46153,1,36,3.0,2,48,0,10.0,10,0.0,15.0,A,1,10.0,22,45,14946,F,0,933
55630,0,43,10.0,2,19,0,15.0,14,20.0,10.0,N,1,15.0,8,34,8138,F,0,382
20595,0,39,10.0,2,43,1,14.75,12,0.0,15.0,A,2,14.75,19,21,11748,F,0,507
99628,0,16,5.0,2,54,0,9.88,14,0.0,15.0,A,2,9.88,22,46,15575,M,0,680
172956,0,26,3.0,2,71,0,4.0,13,4.5,5.0,S,8,4.0,31,53,12940,F,1,1142
179653,0,03,5.0,1,50,0,10.89,13,10.0,15.0,S,4,10.89,19,40,20407,F,1,1294
170836,0,35,2.0,1,44,0,5.31,12,5.17,10.0,S,7,5.31,17,13,18733,F,1,2741
97040,0,24,5.0,1,71,0,10.43,14,13.0,15.0,S,3,10.43,29,25,32703,F,1,1828
145460,0,02,5.0,1,41,3,9.29,13,7.5,15.0,A,3,9.29,17,48,23182,F,0,3509
70541,0,35,15.0,1,23,1,20.0,10,0.0,25.0,A,1,20.0,11,34,17558,F,0,582
30417,0,35,10.0,1,33,4,11.67,9,15.0,15.0,A,1,11.67,14,44,25511,F,0,933
138285,0,27,3.0,2,70,0,7.41,11,10.0,10.0,A,2,7.41,30,36,10412,M,1,544
646,0,35,5.0,1,116,0,7.9,26,9.0,9.0,A,6,7.9,42,22,21294,M,1,1361
159507,1,40,20.0,2,14,6,20.0,12,20.0,20.0,F,1,20.0,6,27,19428,F,0,928
67878,0,10,3.0,4,48,0,25.6,13,0.0,50.0,A,2,25.6,20,68,8863,M,0,295
117255,1,02,5.0,1,37,0,8.71,12,10.0,11.0,A,3,8.71,15,34,22630,F,0,740
34597,0,12,10.0,1,28,0,11.75,14,11.0,15.0,A,3,11.75,12,39,17584,F,0,932
85658,0,49,2.0,2,70,0,5.71,13,8.0,10.0,S,5,5.71,31,33,10235,M,1,310
186813,0,18,3.0,2,72,0,28.0,19,41.0,25.0,A,5,28.0,26,32,12037,M,1,877
120795,0,24,13.0,1,21,3,14.0,10,13.0,15.0,A,2,14.0,9,7,32070,F,0,1258
102233,0,20,6.0,2,30,1,16.8,16,0.0,20.0,A,4,16.8,11,38,7176,F,0,338
181697,0,27,20.0,2,26,0,20.0,10,20.0,20.0,A,1,20.0,11,18,14694,F,0,769
67034,0,21,3.0,3,28,0,5.17,13,6.5,7.0,A,6,5.17,10,8,9772,F,0,339
17023,0,40,23.0,2,14,0,23.0,11,23.0,23.0,F,1,23.0,6,18,11942,F,0,717
92409,0,20,18.0,2,12,1,18.0,10,0.0,18.0,F,1,18.0,5,20,15260,F,0,956
98033,1,53,10.0,3,38,0,14.67,12,20.0,20.0,A,1,14.67,15,48,9395,F,0,152
180734,0,44,3.0,2,58,0,7.45,14,10.0,10.0,A,3,7.45,26,30,14171,F,1,824
3318,0,21,5.0,3,55,0,7.67,29,8.0,10.0,A,4,7.67,17,0,0,M,0,0
147758,1,02,10.0,1,41,0,13.33,16,13.33,10.0,A,4,13.33,15,62,55164,F,1,5643
147747,1,13,5.0,1,70,0,9.47,13,13.0,14.0,S,3,9.47,32,50,18396,F,1,3005
143018,0,01,25.0,1,16,0,25.0,10,0.0,25.0,F,1,25.0,7,30,14214,M,0,6000
127699,0,41,3.0,3,45,0,7.8,9,0.0,15.0,A,1,7.8,16,50,5742,M,0,152
159852,0,25,10.0,2,29,0,15.0,13,15.0,20.0,A,3,15.0,13,25,11104,F,0,768
105140,0,35,20.0,1,15,1,20.0,10,20.0,20.0,F,1,20.0,6,24,22941,M,0,1236
69239,0,27,10.0,2,15,1,13.0,10,13.0,16.0,N,2,13.0,7,24,60630,M,0,1881
50744,0,22,5.0,1,36,0,8.83,13,8.5,16.0,A,4,8.83,15,32,26943,M,1,1152
82835,0,12,10.0,1,28,3,15.25,12,15.0,15.0,A,3,15.25,12,49,19736,M,0,1068
174358,1,18,5.0,2,52,0,17.5,9,12.5,20.0,A,2,17.5,19,21,22772,M,1,1550
135552,0,18,5.0,2,19,0,8.0,13,7.0,9.0,N,2,8.0,8,13,20655,M,0,875
19885,0,40,3.0,2,64,39,12.08,12,10.0,12.0,A,2,12.08,26,6,12315,M,0,674
6912,1,25,5.0,2,131,0,12.92,39,15.4,15.0,S,8,12.92,33,13,9154,F,1,617
109644,1,39,10.0,2,51,0,12.08,14,12.2,14.0,S,8,12.08,21,26,10078,U,1,546
109354,0,44,10.0,2,24,0,15.33,12,16.0,20.0,A,3,15.33,11,16,12442,F,0,498
35723,0,39,10.0,2,31,3,15.5,13,12.5,17.0,A,3,15.5,13,15,11963,M,0,811
144985,0,03,3.0,1,37,1,12.6,14,20.0,20.0,A,3,12.6,14,20,14424,F,0,2339
153871,0,11,15.0,1,13,7,15.0,11,0.0,15.0,F,1,15.0,5,11,26157,F,0,3083
165409,0,14,3.0,1,67,0,9.92,10,0.0,15.0,A,1,9.92,29,7,20830,F,1,2186
105910,0,21,5.0,3,29,0,10.33,10,0.0,16.0,A,2,10.33,11,36,9461,M,0,431
63112,0,35,2.0,1,70,0,6.15,11,10.0,10.0,A,3,6.15,31,54,22209,F,1,886
171143,1,42,10.0,1,42,0,23.57,15,25.33,32.0,A,5,23.57,16,29,15898,M,1,1566
55390,0,32,3.0,3,73,0,7.36,11,12.0,12.0,A,1,7.36,30,27,5019,F,1,261
39479,1,27,1.25,2,73,0,4.11,11,4.0,4.0,S,10,4.11,31,34,20795,M,1,1287
105417,0,53,4.0,3,74,0,8.93,13,16.0,4.0,S,2,8.93,32,48,10977,M,1,180
88206,0,13,10.0,1,40,0,18.33,13,20.0,20.0,A,4,18.33,15,58,19998,F,0,1390
28890,1,38,2.0,2,40,0,8.0,13,7.5,20.0,S,5,8.0,17,19,12145,M,1,553
15148,0,46,15.0,2,13,0,15.0,8,0.0,15.0,F,1,15.0,5,32,13033,F,0,626
70249,0,20,5.0,2,20,0,7.33,12,5.0,7.0,N,2,7.33,9,36,17676,F,0,841
154176,0,27,5.0,2,29,0,11.67,11,20.0,20.0,A,2,11.67,11,25,16037,F,0,1425
84863,0,27,3.0,2,37,0,8.5,9,0.0,15.0,A,1,8.5,14,32,17714,F,0,578
79399,1,49,5.0,2,82,0,17.5,13,30.0,30.0,A,1,17.5,35,28,11498,M,1,487
176881,1,39,4.0,2,25,5,5.43,14,6.25,5.0,A,4,5.43,10,28,8605,F,1,415
78962,0,05,5.0,2,24,0,8.0,12,7.5,10.0,A,3,8.0,10,21,15810,F,0,576
97113,0,49,3.0,2,74,0,11.74,13,14.75,14.0,S,10,11.74,26,32,12911,F,1,441
185837,0,29,15.0,2,31,0,18.67,19,15.0,21.0,A,2,18.67,12,83,15559,F,0,830
189943,1, .,2.0,?,69,0,12.76,10,84.67,250.0,F,4,12.76,29,64,23079,M,1,1437
168366,0,19,2.0,2,58,0,9.59,8,14.0,10.0,S,4,9.59,24,43,10258,F,1,1848
95563,1,16,2.0,2,63,1,3.12,12,4.0,5.0,A,4,3.12,26,22,15332,M,1,576
20769,1,36,3.0,2,29,0,5.0,13,4.33,5.0,A,5,5.0,12,40,9564,M,0,504
174246,0,12,10.0,1,45,1,13.6,12,15.33,16.0,A,3,13.6,19,18,22196,M,0,3116
64873,0,16,3.0,2,35,0,7.88,13,9.33,11.0,S,5,7.88,15,21,9955,F,1,691
162994,1,01,10.0,1,17,0,10.67,12,10.0,12.0,N,2,10.67,8,36,19558,M,0,2750
2499,1,38,5.0,2,72,0,5.64,24,0.0,5.0,A,5,5.64,32,20,15112,F,1,818
29109,0,40,25.0,2,15,0,25.0,10,25.0,25.0,N,1,25.0,6,15,18385,F,0,826
123984,0,43,5.0,2,35,0,7.86,12,9.0,9.0,A,5,7.86,15,39,12562,M,0,523
153445,0,03,4.0,1,24,2,27.0,12,0.0,50.0,A,1,27.0,9,32,21083,F,0,2044
43052,1,23,3.0,1,41,0,8.11,7,10.0,15.0,A,4,8.11,17,68,29920,F,0,2038
32380,1,29,2.0,2,66,0,4.76,11,5.0,5.0,S,6,4.76,26,87,17633,M,1,825
133828,0,45,10.0,2,48,0,12.67,9,0.0,15.0,A,1,12.67,20,37,9952,M,0,309
41785,1,23,5.0,1,46,0,11.2,15,13.0,20.0,S,5,11.2,20,62,20831,F,1,972
21468,0,43,3.0,2,80,0,3.93,12,5.6,5.0,S,6,3.93,32,32,10998,F,1,589
45351,1,28,20.0,2,45,0,26.0,13,20.0,20.0,A,2,26.0,20,56,18690,F,0,969
141591,1,18,5.0,2,48,2,10.13,10,12.0,12.0,S,2,10.13,21,31,16797,F,1,880
39816,0,20,5.0,2,27,0,14.75,5,0.0,30.0,A,1,14.75,8,43,15932,F,0,987
10709,1, .,5.0,?,82,0,13.56,14,0.0,17.0,A,2,13.56,30,0,9104,U,1,534
120948,0,03,5.0,1,28,0,10.0,9,12.5,15.0,E,2,10.0,9,32,18702,F,0,694
57613,0,36,3.0,2,28,0,6.83,13,5.5,15.0,A,4,6.83,13,28,6438,F,0,334
149725,0,03,6.0,1,38,0,11.73,14,13.2,6.0,A,8,11.73,16,42,31730,F,0,4259
61975,0,44,5.0,2,20,0,7.67,12,8.0,11.0,N,3,7.67,9,23,12628,M,0,526
64480,1,36,5.0,2,39,0,7.14,13,0.0,6.0,A,2,7.14,17,35,12826,F,1,526
92861,0,08,15.0,3,13,1,15.0,10,15.0,15.0,F,1,15.0,5,24,13276,M,0,735
85804,1,51,10.0,3,62,0,17.1,11,20.0,20.0,A,2,17.1,25,40,8548,M,0,267
54536,0,50,5.0,3,35,0,9.78,12,10.25,10.0,S,7,9.78,15,46,6959,F,1,358
140304,0,43,10.0,2,35,2,11.75,12,15.0,15.0,A,3,11.75,14,24,7989,M,1,613
112483,0,30,5.0,3,76,0,11.97,11,20.0,20.0,A,1,11.97,30,0,11507,F,1,325
120712,0,53,10.0,3,29,1,13.0,4,15.0,15.0,A,1,13.0,10,54,8210,F,0,214
92318,0,14,10.0,1,37,0,22.0,8,0.0,25.0,A,2,22.0,14,63,45844,M,0,4109
101693,0,39,5.0,2,36,0,20.0,12,25.0,25.0,A,2,20.0,14,8,10728,M,0,478
166437,0,02,5.0,1,40,0,7.18,8,0.0,10.0,S,3,7.18,17,38,13965,F,1,1669
93139,0,01,3.0,1,28,0,10.67,12,14.5,20.0,A,2,10.67,13,41,17690,F,0,1852
75206,0,30,5.0,3,78,0,9.33,13,10.0,20.0,A,3,9.33,33,24,9109,F,1,363
177119,0,46,5.0,2,80,0,16.53,13,0.0,19.0,A,1,16.53,33,29,14181,M,1,616
