CONTROL_NUMBER,DONATED,CLUSTER_CODE,RECENT_CARD_RESPONSE_COUNT,RECENT_RESPONSE_PROP,MONTHS_SINCE_FIRST_GIFT,LIFETIME_CARD_PROM,IN_HOUSE,HOME_OWNER,MEDIAN_HOUSEHOLD_INCOME,RECENT_RESPONSE_COUNT,PCT_ATTRIBUTE4,LIFETIME_GIFT_COUNT,RECENT_AVG_CARD_GIFT_AMT,LIFETIME_GIFT_RANGE,PUBLISHED_PHONE,LIFETIME_AVG_GIFT_AMT,PEP_STAR,LIFETIME_MAX_GIFT_AMT,LIFETIME_GIFT_AMOUNT
3827,0,34,3,0.2,127,24,1,H,325,3,50,14,20.0,20.0,1,13.43,1,25.0,188.0
5335,1,46,3,0.15,76,24,1,H,271,3,28,16,11.0,10.0,0,10.69,1,15.0,171.0
544,0, .,1,0.15,78,38,0,U,222,3,0,16,10.0,10.0,0,8.88,1,15.0,142.0
71604,1,28,4,0.3,124,28,0,H,332,6,52,19,5.0,6.0,1,5.95,1,10.0,113.0
166142,0,03,1,0.182,24,9,0,H,308,2,42,2,10.0,10.0,1,15.0,0,20.0,30.0
158932,0,19,2,0.2,74,25,0,H,382,4,40,10,25.0,22.0,0,20.7,0,27.0,207.0
72048,1,49,6,0.563,32,13,0,H,311,9,34,12,9.17,12.0,0,8.08,1,15.0,97.0
32336,0,46,4,0.2,92,27,0,U,211,4,31,27,9.5,8.0,0,6.96,1,10.0,188.0
134467,0,09,1,0.176,74,19,0,U,163,3,32,7,20.0,15.0,1,11.71,0,20.0,82.0
75786,0,45,1,0.111,85,21,0,U,266,2,30,10,15.0,13.0,1,6.3,1,15.0,63.0
56823,0,13,0,0.105,130,28,0,H,488,2,53,15,0.0,10.0,1,9.48,1,15.0,142.25
187558,0,39,0,0.125,39,7,0,U,330,1,3,2,0.0,20.0,0,15.0,0,25.0,30.0
53485,1,18,2,0.333,28,9,0,H,248,4,0,4,8.0,6.0,0,7.0,0,11.0,28.0
104969,1,36,3,0.273,24,9,0,H,247,3,25,3,8.0,5.0,0,8.0,1,10.0,24.0
23930,1,24,2,0.333,65,15,0,H,489,4,41,9,7.5,8.5,1,4.28,1,10.0,38.5
7103,0, .,1,0.095,93,26,1,U,592,2,0,11,10.0,10.0,0,12.36,1,15.0,136.0
31555,0,30,0,0.056,112,28,0,H,239,1,22,8,0.0,15.0,1,20.38,0,25.0,163.0
189706,1,28,1,0.375,41,7,0,U,228,3,67,6,20.0,10.0,0,15.0,0,20.0,90.0
92079,1,12,2,0.182,81,25,0,H,450,4,40,13,12.5,15.0,1,12.31,1,20.0,160.0
144926,1,11,0,0.048,66,20,0,U,599,1,51,5,0.0,15.0,0,12.6,0,20.0,63.0
130877,0,12,1,0.118,35,12,0,H,470,2,7,2,20.0,5.0,0,22.5,0,25.0,45.0
176779,0,12,2,0.286,31,10,0,H,246,4,41,4,8.5,5.0,0,8.0,1,10.0,32.0
15311,0,22,1,0.143,21,7,0,H,357,1,27,1,25.0,0.0,0,25.0,0,25.0,25.0
135809,0,04,2,0.231,32,10,0,H,282,3,8,3,17.5,15.0,0,13.33,1,20.0,40.0
169345,0,12,0,0.059,112,25,0,U,316,1,50,9,0.0,12.0,0,7.78,1,15.0,70.0
72597,0,42,0,0.167,20,4,0,H,416,1,46,1,0.0,0.0,1,15.0,0,15.0,15.0
99159,0,41,1,0.091,123,33,0,U,185,2,44,17,25.0,22.0,1,9.65,1,25.0,164.0
172523,1,35,4,0.316,41,13,0,H,363,6,44,7,4.5,2.0,0,4.14,1,5.0,29.0
50154,1,35,1,0.2,17,5,0,H,467,1,21,1,15.0,0.0,1,15.0,0,15.0,15.0
84805,0,36,1,0.118,119,23,0,U,248,2,36,10,16.0,13.0,0,9.2,0,16.0,92.0
65239,0,10,0,0.182,31,4,0,H,356,2,74,2,0.0,5.0,0,12.5,0,15.0,25.0
118678,0,45,0,0.091,126,30,0,U,229,2,56,10,0.0,31.0,1,15.5,1,36.0,155.0
181393,0,51,2,0.091,124,35,0,U,226,2,9,33,21.0,20.0,0,12.79,1,25.0,422.0
38557,0,02,1,0.25,23,8,0,U,393,2,42,2,20.0,2.0,0,21.0,0,22.0,42.0
79628,1,12,0,0.15,76,20,0,H,514,3,25,6,0.0,7.0,0,14.0,1,17.0,84.0
169176,0, .,1,0.053,91,24,0,H,492,1,0,9,18.0,13.0,1,12.22,1,18.0,110.0
117231,0,20,1,0.2,17,5,0,H,395,1,74,1,20.0,0.0,0,20.0,0,20.0,20.0
98806,0,37,1,0.188,128,31,0,U,268,3,63,22,11.0,6.0,1,7.64,1,11.0,168.0
75768,0,45,1,0.095,113,29,0,U,226,2,42,11,22.0,12.0,1,18.09,1,22.0,199.0
73779,0,18,1,0.111,33,12,0,H,339,2,25,2,20.0,15.0,1,27.5,0,35.0,55.0
6599,1,20,3,0.235,92,24,1,U,330,4,51,15,11.33,11.0,1,10.87,0,16.0,163.0
107427,0,45,1,0.111,92,24,0,U,207,2,39,14,10.0,13.0,1,10.0,1,16.0,140.0
85472,0,48,1,0.154,29,9,0,U,170,2,54,2,15.0,2.0,0,16.0,0,17.0,32.0
125968,0,36,0,0.05,92,22,0,U,173,1,32,10,0.0,10.0,1,9.0,1,15.0,90.0
92631,0,13,1,0.19,118,31,0,H,683,4,47,21,15.0,10.0,0,11.71,1,15.0,246.0
372,0,12,0,0.118,91,21,0,H,375,2,0,7,0.0,14.0,1,12.71,0,19.0,89.0
65746,1,16,1,0.059,104,20,0,U,395,1,39,6,15.0,10.0,1,10.0,0,15.0,60.0
31489,0,50,0,0.05,104,26,0,U,206,1,65,22,0.0,5.0,1,8.64,1,10.0,190.0
86723,0,27,2,0.19,56,19,0,U,206,4,25,11,8.0,12.0,1,7.0,1,15.0,77.0
151819,1,10,3,0.389,52,12,0,H,210,7,60,10,6.33,6.0,1,5.7,1,8.0,57.0
15700,0,43,0,0.105,110,27,0,U,255,2,35,12,0.0,10.0,0,9.58,0,15.0,115.0
125109,0,31,1,0.2,16,6,0,H,124,1,0,1,20.0,0.0,0,20.0,0,20.0,20.0
164555,0,24,0,0.067,93,20,0,U,689,1,17,6,0.0,12.0,0,11.0,0,20.0,66.0
137440,0,29,1,0.105,46,15,0,H,387,2,83,5,15.0,10.0,1,9.4,0,15.0,47.0
133873,0,39,1,0.286,77,17,0,U,212,4,32,8,4.0,6.0,0,5.0,1,9.0,40.0
102101,0,10,1,0.25,20,8,0,H,91,2,66,3,12.0,7.0,1,9.0,0,12.0,27.0
55482,0,41,1,0.214,125,17,0,H,158,3,49,14,10.0,13.75,1,9.3,1,15.0,130.25
110535,0,41,0,0.15,110,29,0,H,156,3,26,18,0.0,5.0,1,6.83,1,10.0,123.0
44473,0,29,4,0.227,67,23,0,U,369,5,79,21,5.75,7.0,0,4.71,1,10.0,99.0
161116,0,21,1,0.143,127,17,0,U,272,2,33,11,15.0,10.0,0,10.91,0,15.0,120.0
191528,1, .,0,0.133,52,15,0,U,498,2,19,4,0.0,13.0,1,8.5,0,16.0,34.0
16922,0,40,0,0.333,20,6,0,H,296,2,29,2,0.0,10.0,0,15.0,0,20.0,30.0
54902,0,49,1,0.056,89,18,0,U,290,1,27,5,15.0,9.0,1,9.8,0,15.0,49.0
163566,0,39,1,0.111,51,13,0,U,264,2,0,4,15.0,10.0,0,10.0,0,15.0,40.0
115889,0,14,3,0.167,81,20,0,H,791,3,29,7,10.0,10.0,1,10.14,1,15.0,71.0
93242,0,08,2,0.1,64,21,0,U,315,2,31,8,18.0,16.0,0,11.63,0,21.0,93.0
82119,0,40,2,0.1,124,28,0,U,474,2,5,12,15.0,18.0,0,7.83,1,20.0,94.0
121750,0,24,2,0.19,79,24,0,H,415,4,20,17,10.5,11.0,0,8.12,1,14.0,138.0
115052,0,45,0,0.1,104,28,0,H,357,2,47,8,0.0,37.0,0,32.13,1,47.0,257.0
47869,1,30,2,0.1,53,19,0,H,186,2,37,5,55.0,50.0,1,37.2,0,60.0,186.0
167134,0,05,0,0.2,16,6,0,U,393,1,27,1,0.0,0.0,0,50.0,0,50.0,50.0
147777,0,11,1,0.2,18,6,0,U,413,1,32,1,25.0,0.0,0,25.0,0,25.0,25.0
136747,1,18,2,0.267,118,24,0,H,388,4,13,13,6.0,7.0,1,6.38,0,10.0,83.0
79527,0,17,2,0.3,23,8,0,U,493,3,13,3,11.0,20.0,1,15.67,0,25.0,47.0
166115,0,42,2,0.143,44,17,0,U,328,3,62,10,11.0,15.0,0,11.3,1,20.0,113.0
173726,0,12,1,0.167,56,16,0,U,474,3,24,6,11.0,8.0,0,8.17,0,11.0,49.0
106960,0,18,0,0.071,67,17,0,H,414,1,5,7,0.0,15.0,1,15.14,0,25.0,106.0
100189,0,20,1,0.071,75,25,0,H,296,1,31,7,20.0,15.0,0,13.14,0,20.0,92.0
84564,0,27,2,0.125,81,20,0,U,427,2,10,6,15.0,11.0,1,11.33,1,16.0,68.0
96729,0,30,3,0.263,40,15,0,U,302,5,44,7,6.67,3.0,0,6.86,1,8.0,48.0
117831,0,45,2,0.154,29,9,0,H,255,2,37,2,20.0,0.0,0,20.0,0,20.0,40.0
92668,0,24,1,0.1,41,14,0,H,515,2,36,3,20.0,10.0,0,16.67,0,20.0,50.0
92508,0,17,1,0.136,111,28,0,U,613,3,37,7,20.0,15.0,1,18.57,0,25.0,130.0
44634,1,26,3,0.364,88,16,0,H,254,4,42,7,10.0,7.0,1,7.29,1,10.0,51.0
95386,0,44,6,0.409,56,20,0,H,344,9,23,18,5.5,14.0,0,4.72,1,15.0,85.0
38035,0,11,2,0.154,29,9,0,H,497,2,33,2,17.0,6.0,1,17.0,0,20.0,34.0
103737,0,53,0,0.143,20,5,0,U,122,1,27,1,0.0,0.0,1,15.0,0,15.0,15.0
189797,0,38,0,0.056,88,19,1,U,298,1,40,9,0.0,10.0,0,8.89,0,15.0,80.0
172527,0,34,2,0.316,41,13,0,H,403,6,51,7,5.0,0.0,1,5.0,1,5.0,35.0
125593,1,15,1,0.15,113,29,0,H,364,3,10,9,25.0,40.0,1,24.44,0,50.0,220.0
41032,0,40,2,0.286,52,13,0,H,416,4,0,5,8.5,5.0,0,7.6,0,10.0,38.0
103225,0,44,5,0.389,36,14,0,H,312,7,7,8,6.2,3.0,1,6.13,1,7.0,49.0
11237,0,02,1,0.1,53,18,1,H,553,2,42,10,10.0,10.0,1,13.4,0,20.0,134.0
188133,1,41,4,0.625,77,13,0,U,478,5,0,16,5.0,4.0,0,4.75,1,7.0,76.0
156785,0,06,0,0.286,20,7,0,H,435,2,32,2,0.0,5.0,0,12.5,0,15.0,25.0
63243,0,39,1,0.053,89,23,0,U,269,1,23,11,15.0,12.0,0,8.27,1,15.0,91.0
160128,0,26,1,0.2,122,18,0,H,227,2,35,15,10.0,8.0,1,3.4,1,10.0,51.0
104721,1,18,2,0.19,77,22,0,U,694,4,32,11,8.5,6.0,0,7.36,0,11.0,81.0
191047,0,29,4,0.222,69,18,0,U,351,4,80,8,9.25,12.0,1,8.38,1,15.0,67.0
146135,0,19,0,0.095,121,32,0,H,414,2,16,12,0.0,15.0,0,16.25,1,25.0,195.0
132212,0,49,2,0.167,76,18,0,H,236,2,12,6,40.0,35.0,1,38.33,1,60.0,230.0
49195,0,49,1,0.143,76,24,0,U,263,3,38,10,15.0,5.0,1,12.7,1,15.0,127.0
21644,1,36,2,0.263,113,23,0,U,253,5,42,10,8.0,4.0,0,7.5,0,9.0,75.0
95879,1,41,1,0.136,45,17,0,H,242,3,39,5,20.0,10.0,1,23.0,0,30.0,115.0
114424,0,34,2,0.091,44,17,0,U,649,2,32,5,15.0,10.0,0,10.6,0,15.0,53.0
163949,0,02,0,0.0,22,5,0,H,553,0,50,1,0.0,0.0,0,15.0,0,15.0,15.0
57677,0,13,0,0.3,79,19,0,H,447,6,23,13,0.0,9.0,1,6.46,0,11.0,84.0
54692,0,43,1,0.105,90,26,0,U,238,2,30,21,10.0,8.0,0,3.9,1,10.0,82.0
46396,0,26,2,0.167,124,26,0,U,309,3,42,16,5.5,4.0,1,4.44,1,6.0,71.0
17928,0,28,1,0.053,81,23,0,H,347,1,58,9,19.0,14.0,1,14.89,1,19.0,134.0
172492,0,35,5,0.333,105,18,0,U,359,5,0,20,7.0,11.0,0,5.9,1,13.0,118.0
112631,0, .,1,0.091,122,31,0,H,384,2,0,18,31.0,28.0,1,16.83,1,33.0,303.0
119620,0,24,2,0.308,29,10,0,U,117,4,41,4,10.0,6.0,1,11.5,0,16.0,46.0
90551,0,14,6,0.438,33,12,0,H,618,7,20,9,5.0,7.0,1,5.33,1,10.0,48.0
168103,1,08,0,0.1,105,22,0,H,280,2,14,8,0.0,18.0,1,8.0,0,20.0,64.0
38876,0,10,0,0.045,88,24,0,H,96,1,23,6,0.0,15.0,0,19.0,1,25.0,114.0
188413,0,20,3,0.263,84,26,1,U,265,5,43,24,4.33,8.5,0,3.15,1,10.0,75.5
44795,0,48,4,0.412,129,29,0,U,194,7,57,27,2.5,4.5,0,2.67,1,5.0,72.0
166350,1,13,2,0.158,52,18,0,U,690,3,53,6,32.5,35.0,1,20.83,1,40.0,125.0
107046,0,15,1,0.2,17,5,0,U,311,1,0,1,20.0,0.0,1,20.0,0,20.0,20.0
27638,0,35,2,0.1,126,29,0,U,493,2,17,13,16.0,12.0,0,12.54,1,17.0,163.0
167462,1,12,0,0.077,113,21,0,H,644,1,14,12,0.0,10.0,0,8.75,1,15.0,105.0
17268,0,50,1,0.143,130,32,0,H,165,3,42,23,10.0,7.0,1,6.09,1,10.0,140.0
174932,1,40,4,0.19,64,21,0,U,447,4,22,10,17.75,15.0,1,12.9,1,20.0,129.0
34120,1,25,3,0.182,97,27,0,H,214,4,26,15,20.0,10.0,1,17.87,0,20.0,268.0
80800,1,49,3,0.2,53,15,0,H,282,4,28,7,9.0,7.0,1,8.43,1,12.0,59.0
171631,1,12,3,0.19,128,32,0,H,495,4,14,26,15.67,14.0,0,11.19,1,17.0,291.0
109451,1,44,3,0.316,126,37,0,H,383,6,19,36,10.0,23.0,1,7.25,1,25.0,261.0
110248,0,15,0,0.095,86,23,0,U,264,2,16,8,0.0,5.0,0,10.63,0,15.0,85.0
41604,1,12,2,0.25,81,15,0,H,413,3,18,13,11.0,7.0,1,8.31,1,12.0,108.0
146547,0,13,1,0.231,99,24,0,H,522,3,43,15,12.0,12.0,0,9.33,1,15.0,140.0
164925,0,13,2,0.143,63,19,0,H,482,3,51,7,18.5,15.0,1,12.71,0,20.0,89.0
52619,0,53,1,0.136,39,16,0,H,163,3,36,4,16.0,10.0,1,14.5,0,20.0,58.0
61652,0,49,0,0.5,15,4,0,H,355,1,12,1,0.0,0.0,1,20.0,0,20.0,20.0
152470,1,13,2,0.095,130,30,0,U,610,2,76,11,40.0,43.0,0,23.73,0,45.0,261.0
129241,0,17,2,0.333,32,10,0,H,275,5,15,5,8.0,6.0,1,7.2,0,9.0,36.0
190795,1,08,3,0.158,130,32,1,U,266,3,57,21,12.0,11.0,0,8.0,1,14.0,168.0
168574,1,08,2,0.182,24,9,0,U,234,2,35,2,27.5,5.0,0,27.5,0,30.0,55.0
151876,0,18,1,0.056,88,19,0,H,437,1,7,6,25.0,20.0,0,9.5,0,25.0,57.0
96284,0,37,1,0.118,130,27,0,H,285,2,37,14,15.0,13.0,1,7.29,1,15.0,102.0
117688,0,53,0,0.154,31,8,0,U,196,2,45,2,0.0,10.0,0,15.0,0,20.0,30.0
190837,1,31,3,0.3,44,16,1,U,203,6,27,8,10.67,7.0,1,8.13,1,12.0,65.0
59937,0,30,2,0.222,114,26,0,U,187,4,33,12,7.0,5.0,1,8.33,1,10.0,100.0
174677,0,46,2,0.188,102,26,0,U,266,3,43,15,10.0,7.0,0,8.13,1,10.0,122.0
96773,0,22,1,0.2,17,5,0,H,415,1,6,1,20.0,0.0,1,20.0,0,20.0,20.0
130160,0,10,0,0.143,20,7,0,H,151,1,31,2,0.0,10.0,0,15.0,0,20.0,30.0
109415,0,51,2,0.429,31,10,0,U,186,6,35,7,27.5,30.0,0,24.71,0,40.0,173.0
151216,0,07,1,0.1,24,6,0,H,323,1,0,1,20.0,0.0,0,20.0,0,20.0,20.0
11241,0,05,3,0.25,92,25,1,U,351,5,47,26,10.0,2.0,0,10.08,1,12.0,262.0
153357,0,10,2,0.188,116,23,0,U,155,3,31,18,20.5,28.0,0,10.72,1,30.0,193.0
118831,1,12,1,0.143,21,6,0,H,440,1,9,1,20.0,0.0,0,20.0,0,20.0,20.0
84144,1,12,2,0.095,57,21,0,H,554,2,12,8,22.5,75.0,1,25.13,0,80.0,201.0
120398,0,32,3,0.222,89,22,0,H,170,4,9,12,10.0,5.0,1,6.67,0,10.0,80.0
181070,0,40,0,0.125,32,12,0,U,375,2,19,3,0.0,10.0,0,13.33,0,20.0,40.0
156158,0,37,2,0.2,24,9,0,H,218,2,69,2,12.5,5.0,0,12.5,0,15.0,25.0
162958,0,09,4,0.389,41,15,0,H,257,7,13,11,5.5,3.0,0,5.18,1,6.0,57.0
176285,0,27,0,0.105,67,20,0,U,307,2,16,6,0.0,10.0,0,11.0,0,15.0,66.0
133828,0,45,0,0.053,86,20,0,H,192,1,37,6,0.0,5.0,0,12.67,0,15.0,76.0
47616,0,47,3,0.2,40,14,0,U,190,4,48,6,5.33,7.0,0,5.67,0,10.0,34.0
3638,1, .,3,0.214,28,12,1,U,411,3,0,5,13.0,5.0,1,12.2,0,15.0,61.0
95540,0,44,4,0.75,127,23,0,U,298,6,25,41,3.0,3.0,0,3.54,1,6.0,145.0
163757,1,13,1,0.231,29,10,0,U,646,3,45,4,5.0,25.0,0,11.25,0,30.0,45.0
14892,0,05,0,0.063,101,25,1,H,426,1,54,19,0.0,10.0,0,9.05,1,15.0,172.0
102741,1,45,2,0.091,105,25,0,U,176,2,42,7,20.0,17.0,0,14.43,0,20.0,101.0
84615,0,24,2,0.188,34,11,0,H,437,3,25,4,9.0,5.0,1,7.5,0,10.0,30.0
166356,0,13,3,0.25,65,22,0,U,1221,5,49,16,20.0,21.0,0,14.94,0,25.0,239.0
184684,0,35,1,0.188,57,15,0,H,711,3,18,5,18.0,12.0,1,15.2,0,22.0,76.0
130024,0,13,2,0.095,65,21,0,H,534,2,74,5,40.0,40.0,1,29.0,1,50.0,145.0
153626,0,02,1,0.1,129,32,0,H,515,2,42,19,15.0,11.0,1,14.63,1,21.0,278.0
144415,0,15,1,0.053,116,31,0,H,381,1,22,15,30.0,20.0,1,27.8,1,40.0,417.0
25760,1,21,0,0.125,20,8,0,U,275,1,9,2,0.0,0.0,0,20.0,0,20.0,40.0
56525,0,25,4,0.286,44,17,0,H,207,6,30,10,11.0,15.0,1,10.0,1,18.0,100.0
112112,0,48,3,0.143,77,24,0,H,199,3,64,15,19.0,15.0,1,11.47,1,20.0,172.0
171205,1,46,4,0.19,91,26,0,U,205,4,0,22,9.75,9.0,0,7.45,1,12.0,164.0
50111,0,34,0,0.056,44,15,0,H,330,1,53,5,0.0,12.0,1,8.6,0,15.0,43.0
101107,0,24,4,0.25,125,29,0,H,440,5,17,12,12.5,15.0,1,11.92,1,20.0,143.0
80946,0,36,1,0.118,76,18,0,U,212,2,49,5,50.0,30.0,1,39.0,0,55.0,195.0
43998,1,28,0,0.176,44,13,0,H,256,3,44,4,0.0,17.0,0,16.75,0,25.0,67.0
172464,1,40,5,0.316,40,15,0,U,231,6,48,8,6.2,5.0,0,5.63,1,8.0,45.0
6451,0, .,4,0.273,75,24,1,H,520,6,0,16,9.5,7.5,1,9.16,1,12.5,146.5
78909,0,16,0,0.048,93,25,0,H,399,1,43,7,0.0,17.0,1,14.0,0,20.0,98.0
38759,0,09,1,0.1,113,20,0,U,249,2,24,6,20.0,17.0,0,9.83,0,20.0,59.0
69822,1,40,0,0.111,41,12,0,H,473,2,16,3,0.0,10.0,1,10.33,0,15.0,31.0
178052,0,39,1,0.143,21,7,0,H,240,1,50,1,25.0,0.0,0,25.0,0,25.0,25.0
185599,0,48,0,0.056,111,27,0,H,216,1,47,21,0.0,15.0,0,9.48,1,20.0,199.0
71028,0,39,0,0.067,44,10,0,H,313,1,21,2,0.0,15.0,1,12.5,0,20.0,25.0
172375,0,52,0,0.091,77,22,0,U,183,2,44,7,0.0,21.0,1,18.29,0,31.0,128.0
141742,1,40,1,0.25,21,8,0,H,497,2,30,3,10.0,5.0,1,8.33,0,10.0,25.0
109647,0,40,0,0.15,105,27,0,H,240,3,74,18,0.0,12.0,1,10.94,1,17.0,197.0
109427,0,51,2,0.105,50,16,0,U,166,2,31,4,20.0,15.0,0,13.0,0,20.0,52.0
131537,1,27,4,0.333,35,13,0,U,215,6,38,9,9.5,8.0,1,8.44,1,13.0,76.0
180055,0,17,1,0.2,16,6,0,U,423,1,28,1,20.0,0.0,0,20.0,0,20.0,20.0
104427,1,46,0,0.167,20,5,0,H,340,1,46,1,0.0,0.0,0,20.0,0,20.0,20.0
8440,0,27,1,0.125,118,27,1,H,252,2,45,17,10.0,8.0,1,6.47,1,11.0,110.0
150554,0,17,1,0.143,31,9,0,U,325,2,7,2,15.0,2.0,0,16.0,0,17.0,32.0
2852,0,39,2,0.227,66,24,0,H,319,5,22,13,7.5,12.0,0,9.38,1,15.0,122.0
88405,0,24,3,0.2,74,21,0,H,467,4,20,7,43.33,25.0,0,36.43,1,50.0,255.0
45656,1,33,1,0.25,20,8,0,H,218,2,71,2,30.0,5.0,1,27.5,0,30.0,55.0
35267,1,28,2,0.2,92,24,0,H,334,4,55,13,17.5,15.0,1,11.85,1,20.0,154.0
147010,0,06,0,0.077,76,15,0,H,453,1,10,5,0.0,15.0,0,10.8,0,20.0,54.0
128161,1,28,4,0.5,28,12,0,H,295,7,62,7,7.5,5.0,1,8.57,1,10.0,60.0
166124,0,08,1,0.154,29,9,0,H,312,2,17,2,15.0,0.0,0,15.0,0,15.0,30.0
131921,0,30,0,0.071,119,24,0,H,178,1,40,7,0.0,17.0,1,7.57,0,20.0,53.0
121928,0,14,2,0.095,39,15,0,U,628,2,26,3,30.0,10.0,0,28.33,0,35.0,85.0
10211,0,25,0,0.0,99,27,1,H,247,0,45,12,0.0,20.0,1,15.58,1,25.0,187.0
69653,0,51,4,0.333,64,21,0,H,222,6,29,15,10.0,7.0,1,5.93,1,10.0,89.0
105877,0,25,6,0.421,129,34,0,H,238,8,18,26,16.0,14.0,1,10.38,1,17.0,270.0
140130,0,38,2,0.105,76,22,0,U,177,2,26,7,20.0,15.0,0,14.71,0,20.0,103.0
106649,1,14,0,0.048,65,20,0,H,535,1,4,5,0.0,11.0,1,19.6,0,26.0,98.0
157318,0,13,3,0.278,40,13,0,H,922,5,61,6,5.67,4.0,1,5.33,1,7.0,32.0
10038,0,24,0,0.0,105,15,0,H,368,0,81,8,0.0,10.0,1,28.13,0,35.0,225.0
65578,1,08,1,0.095,77,23,0,H,399,2,33,9,15.0,10.0,0,10.11,1,15.0,91.0
17420,0,17,2,0.214,31,10,0,U,249,3,26,4,17.5,10.0,1,15.0,0,20.0,60.0
155157,1,08,1,0.3,24,8,0,U,329,3,42,3,10.0,5.0,0,12.33,0,15.0,37.0
109883,0,24,0,0.091,97,29,0,U,655,2,26,10,0.0,15.0,1,11.6,1,20.0,116.0
159290,0,22,5,0.5,113,28,0,U,340,10,59,24,3.2,10.5,0,4.0,1,12.0,96.0
182279,1,31,3,0.136,84,27,0,H,205,3,12,25,14.0,17.0,0,13.24,1,21.0,331.0
21480,0,43,1,0.053,88,23,0,U,502,1,43,5,20.0,10.0,0,15.2,0,20.0,76.0
105626,0,45,1,0.158,97,22,0,U,226,3,48,6,20.0,10.0,0,14.0,0,20.0,84.0
38788,0,23,3,0.167,36,12,0,U,335,3,56,3,11.33,15.0,0,11.33,0,20.0,34.0
41191,0,13,1,0.091,126,34,0,U,569,2,39,40,25.0,45.0,1,17.6,1,50.0,704.0
114824,0,49,1,0.1,45,15,0,U,265,2,44,5,10.0,13.0,0,9.8,0,16.0,49.0
8513,0,05,1,0.308,76,15,0,H,322,4,54,17,8.0,7.0,1,6.35,1,12.0,108.0
95409,0,49,1,0.15,41,14,0,H,338,3,26,4,10.0,16.0,1,11.0,0,20.0,44.0
69506,1,18,2,0.091,125,29,0,H,451,2,22,13,16.0,15.0,0,13.0,0,20.0,169.0
7691,0,04,1,0.143,29,11,1,H,229,2,42,3,10.0,40.0,1,23.33,0,50.0,70.0
172432,1,27,1,0.053,126,30,0,H,220,1,26,11,25.0,22.0,0,10.27,1,25.0,113.0
132750,0,36,1,0.095,52,20,0,U,238,2,35,7,14.0,6.0,0,13.14,1,16.0,92.0
140968,0,38,2,0.143,80,15,0,U,272,2,28,6,14.0,10.0,1,10.0,0,15.0,60.0
20769,1,36,3,0.294,33,12,0,H,191,5,40,6,4.33,3.0,0,5.0,0,6.0,30.0
126736,0,48,1,0.105,41,14,0,U,241,2,54,3,25.0,15.0,0,17.0,0,25.0,51.0
62718,0,45,5,0.25,53,18,0,H,257,5,40,9,7.4,8.0,0,7.44,0,10.0,67.0
27199,0,35,4,0.389,77,18,0,H,509,7,0,10,11.75,8.0,0,10.4,0,13.0,104.0
135859,0,03,0,0.053,121,29,0,H,387,1,7,8,0.0,22.0,0,13.5,0,25.0,108.0
136607,1,24,2,0.091,128,34,0,H,460,2,52,16,27.5,25.0,0,14.63,1,30.0,234.0
101947,0,24,1,0.111,33,12,0,U,529,2,15,2,25.0,25.0,0,37.5,0,50.0,75.0
74276,0,49,1,0.167,31,9,0,H,232,2,33,3,20.0,15.0,1,10.67,0,20.0,32.0
110047,0,50,1,0.154,65,18,0,H,137,2,38,11,10.0,9.0,1,9.18,1,14.0,101.0
68669,1,20,2,0.167,30,8,0,H,377,2,38,2,9.5,11.0,0,9.5,0,15.0,19.0
30640,1,28,3,0.25,65,17,0,H,256,4,69,6,13.33,10.0,1,10.33,0,15.0,62.0
88900,0,27,1,0.238,44,16,0,U,604,5,24,8,10.0,22.0,0,8.88,0,25.0,71.0
9439,1,23,0,0.0,113,26,0,H,407,0,51,9,0.0,25.0,0,18.33,1,25.0,165.0
36516,0,08,1,0.231,29,10,0,U,443,3,37,4,3.0,7.0,0,6.75,0,10.0,27.0
43536,0,10,4,0.286,125,30,0,U,0,6,0,23,5.0,6.0,0,5.22,1,8.0,120.0
8583,0,39,0,0.0,88,17,0,U,228,0,23,7,0.0,11.0,0,11.29,1,16.0,79.0
87239,1,40,3,0.333,53,22,0,U,292,6,33,12,9.67,17.0,1,8.58,1,20.0,103.0
63286,0,43,2,0.1,113,26,0,H,210,2,59,6,55.0,40.0,1,40.0,0,60.0,240.0
52227,0,41,4,0.4,92,21,0,U,96,8,44,21,3.5,4.0,1,3.05,1,5.0,64.0
92885,0,10,1,0.125,77,17,0,H,163,2,38,7,5.0,8.0,1,6.85,1,11.0,47.98
161189,0,40,0,0.0,31,8,0,H,418,0,19,2,0.0,22.0,0,14.0,0,25.0,28.0
100700,0,16,0,0.048,41,15,0,H,349,1,54,3,0.0,40.0,1,36.67,0,50.0,110.0
188812,1,11,1,0.167,30,11,1,U,438,2,30,3,15.0,5.0,1,17.33,0,20.0,52.0
59142,0,44,2,0.118,88,22,0,U,369,2,17,9,15.0,12.0,1,8.44,1,15.0,76.0
118199,0,24,2,0.4,40,11,0,H,428,6,48,8,5.0,4.0,1,5.0,0,7.0,40.0
7991,0,51,1,0.059,104,21,1,U,155,1,23,7,15.0,12.0,1,10.14,0,15.0,71.0
69394,0,40,1,0.083,91,20,0,U,250,1,17,10,15.0,12.0,1,6.8,1,15.0,68.0
159883,1,30,2,0.278,89,23,0,H,183,5,30,16,5.0,7.0,0,5.44,1,10.0,87.0
111875,0,39,0,0.053,105,26,0,H,225,1,30,15,0.0,9.0,1,9.67,1,14.0,145.0
